Date,Month,Day,Day_of_week,Hour,DAM_Price,DAM_Vol_Sale,DAM_Vol_Buy
8 - 5,8,5,2,4,5000.0,2758.0,2758.0
8 - 5,8,5,2,5,4993.0,2726.2,2726.2
8 - 5,8,5,2,6,5130.0,2886.0,2886.0
8 - 5,8,5,2,7,5000.0,3172.7,3172.7
8 - 5,8,5,2,8,6300.0,3651.8,3651.8
8 - 5,8,5,2,9,5921.0,3938.4,3938.4
8 - 5,8,5,2,10,4500.0,4195.0,4195.0
8 - 5,8,5,2,11,3499.0,3707.2,3707.2
8 - 5,8,5,2,12,1673.0,3877.4,3877.4
8 - 5,8,5,2,13,1280.0,3831.4,3831.4
8 - 5,8,5,2,14,1488.0,4094.7,4094.7
8 - 5,8,5,2,15,1600.0,3945.4,3945.4
8 - 5,8,5,2,16,1765.0,3786.5,3786.5
8 - 5,8,5,2,17,1738.0,3740.6,3740.6
8 - 5,8,5,2,18,3680.0,3551.6,3551.6
8 - 5,8,5,2,19,6500.0,3902.2,3902.2
8 - 5,8,5,2,20,8500.0,3887.7,3887.7
8 - 5,8,5,2,21,10250.0,4348.4,4348.4
8 - 5,8,5,2,22,10858.0,4458.6,4458.6
8 - 5,8,5,2,23,8800.0,3596.8,3596.8
8 - 5,8,5,2,24,6850.0,3380.8,3380.8
8 - 6,8,6,3,1,5591.34,3018.5,3018.5
8 - 6,8,6,3,2,5590.79,2964.1,2964.1
8 - 6,8,6,3,3,5500.0,2953.7,2953.7
8 - 6,8,6,3,4,5200.0,2819.9,2819.9
8 - 6,8,6,3,5,5200.0,2849.0,2849.0
8 - 6,8,6,3,6,4500.0,2833.5,2833.5
8 - 6,8,6,3,7,5200.0,3137.1,3137.1
8 - 6,8,6,3,8,6893.12,3791.0,3791.0
8 - 6,8,6,3,9,6872.61,4076.2,4076.2
8 - 6,8,6,3,10,5900.0,3942.9,3942.9
8 - 6,8,6,3,11,3930.0,3767.8,3767.8
8 - 6,8,6,3,12,3850.0,4043.1,4043.1
8 - 6,8,6,3,13,3850.0,4010.9,4010.9
8 - 6,8,6,3,14,4500.0,4191.3,4191.3
8 - 6,8,6,3,15,5543.73,4144.2,4144.2
8 - 6,8,6,3,16,3648.0,3911.0,3911.0
8 - 6,8,6,3,17,1600.0,3755.9,3755.9
8 - 6,8,6,3,18,3930.0,3634.5,3634.5
8 - 6,8,6,3,19,6000.0,3857.1,3857.1
8 - 6,8,6,3,20,7073.0,3726.5,3726.5
8 - 6,8,6,3,21,8000.0,3762.8,3762.8
8 - 6,8,6,3,22,9100.0,4478.1,4478.1
8 - 6,8,6,3,23,8497.0,3667.7,3667.7
8 - 6,8,6,3,24,5900.0,3185.8,3185.8
8 - 7,8,7,4,1,5300.0,2742.3,2742.3
8 - 7,8,7,4,2,5550.0,2861.2,2861.2
8 - 7,8,7,4,3,5550.0,2857.0,2857.0
8 - 7,8,7,4,4,5300.0,2684.7,2684.7
8 - 7,8,7,4,5,5300.0,2707.6,2707.6
8 - 7,8,7,4,6,5023.0,2707.5,2707.5
8 - 7,8,7,4,7,5550.0,3068.1,3068.1
8 - 7,8,7,4,8,6850.0,3651.6,3651.6
8 - 7,8,7,4,9,6850.0,3915.1,3915.1
8 - 7,8,7,4,10,5200.0,3727.5,3727.5
8 - 7,8,7,4,11,3370.0,3594.1,3594.1
8 - 7,8,7,4,12,1340.0,3874.8,3874.8
8 - 7,8,7,4,13,1088.0,3856.5,3856.5
8 - 7,8,7,4,14,1320.0,3955.3,3955.3
8 - 7,8,7,4,15,3270.0,3871.0,3871.0
8 - 7,8,7,4,16,1220.0,3637.5,3637.5
8 - 7,8,7,4,17,1410.0,3402.0,3402.0
8 - 7,8,7,4,18,3640.0,3429.8,3429.8
8 - 7,8,7,4,19,5000.0,3378.6,3378.6
8 - 7,8,7,4,20,7000.0,3532.3,3532.3
8 - 7,8,7,4,21,7733.76,3591.3,3591.3
8 - 7,8,7,4,22,9000.0,3856.5,3856.5
8 - 7,8,7,4,23,8497.0,3544.8,3544.8
8 - 7,8,7,4,24,6277.48,3369.1,3369.1
8 - 8,8,8,5,1,5550.0,2841.2,2841.2
8 - 8,8,8,5,2,5300.0,2764.1,2764.1
8 - 8,8,8,5,3,5350.0,2891.9,2891.9
8 - 8,8,8,5,4,5285.0,2686.4,2686.4
8 - 8,8,8,5,5,5300.0,2701.2,2701.2
8 - 8,8,8,5,6,5550.0,2738.5,2738.5
8 - 8,8,8,5,7,5582.73,2968.5,2968.5
8 - 8,8,8,5,8,6850.0,3612.8,3612.8
8 - 8,8,8,5,9,6500.0,3832.7,3832.7
8 - 8,8,8,5,10,3850.0,3562.4,3562.4
8 - 8,8,8,5,11,3020.0,3477.6,3477.6
8 - 8,8,8,5,12,1290.0,3780.1,3780.1
8 - 8,8,8,5,13,999.0,3798.4,3798.4
8 - 8,8,8,5,14,1290.0,3887.9,3887.9
8 - 8,8,8,5,15,2000.0,3805.2,3805.2
8 - 8,8,8,5,16,1370.0,3668.6,3668.6
8 - 8,8,8,5,17,3000.0,3494.5,3494.5
8 - 8,8,8,5,18,3650.0,3292.0,3292.0
8 - 8,8,8,5,19,6000.0,3438.2,3438.2
8 - 8,8,8,5,20,8000.0,3810.1,3810.1
8 - 8,8,8,5,21,8722.0,4043.8,4043.8
8 - 8,8,8,5,22,14551.37,4435.1,4435.1
8 - 8,8,8,5,23,14702.1,3992.5,3992.5
8 - 8,8,8,5,24,6892.73,3493.4,3493.4
8 - 9,8,9,6,1,5600.0,2899.8,2899.8
8 - 9,8,9,6,2,5592.12,2928.6,2928.6
8 - 9,8,9,6,3,5590.82,2917.9,2917.9
8 - 9,8,9,6,4,5588.72,2769.2,2769.2
8 - 9,8,9,6,5,5591.7,2784.9,2784.9
8 - 9,8,9,6,6,5590.85,2807.3,2807.3
8 - 9,8,9,6,7,5550.0,2842.5,2842.5
8 - 9,8,9,6,8,6850.0,3381.7,3381.7
8 - 9,8,9,6,9,6500.0,3496.7,3496.7
8 - 9,8,9,6,10,3700.0,3292.4,3292.4
8 - 9,8,9,6,11,3250.0,3401.3,3401.3
8 - 9,8,9,6,12,3960.0,3617.0,3617.0
8 - 9,8,9,6,13,3960.0,3631.4,3631.4
8 - 9,8,9,6,14,3960.0,3693.2,3693.2
8 - 9,8,9,6,15,3960.0,3623.2,3623.2
8 - 9,8,9,6,16,3960.0,3618.2,3618.2
8 - 9,8,9,6,17,3960.0,3394.9,3394.9
8 - 9,8,9,6,18,5030.0,3392.9,3392.9
8 - 9,8,9,6,19,7800.0,3425.2,3425.2
8 - 9,8,9,6,20,7000.0,3529.5,3529.5
8 - 9,8,9,6,21,8600.0,3894.4,3894.4
8 - 9,8,9,6,22,14648.64,4546.2,4546.2
8 - 9,8,9,6,23,14699.19,4094.9,4094.9
8 - 9,8,9,6,24,6850.0,3168.4,3168.4
8 - 10,8,10,7,1,5550.0,2765.6,2765.6
8 - 10,8,10,7,2,5588.21,2702.3,2702.3
8 - 10,8,10,7,3,5592.38,2744.7,2744.7
8 - 10,8,10,7,4,5587.66,2603.7,2603.7
8 - 10,8,10,7,5,5587.23,2614.8,2614.8
8 - 10,8,10,7,6,5550.0,2616.5,2616.5
8 - 10,8,10,7,7,5581.88,2788.4,2788.4
8 - 10,8,10,7,8,6500.0,3010.8,3010.8
8 - 10,8,10,7,9,4750.0,3023.3,3023.3
8 - 10,8,10,7,10,3450.0,2863.4,2863.4
8 - 10,8,10,7,11,2350.0,2909.1,2909.1
8 - 10,8,10,7,12,3450.0,3211.9,3211.9
8 - 10,8,10,7,13,3450.0,3216.4,3216.4
8 - 10,8,10,7,14,3450.0,3279.3,3279.3
8 - 10,8,10,7,15,1800.0,3070.2,3070.2
8 - 10,8,10,7,16,3779.0,3111.8,3111.8
8 - 10,8,10,7,17,3779.0,2984.8,2984.8
8 - 10,8,10,7,18,3850.0,3042.7,3042.7
8 - 10,8,10,7,19,7499.0,3323.2,3323.2
8 - 10,8,10,7,20,6804.0,3567.7,3567.7
8 - 10,8,10,7,21,8000.0,3892.8,3892.8
8 - 10,8,10,7,22,9000.0,4423.4,4423.4
8 - 10,8,10,7,23,10522.0,4086.7,4086.7
8 - 10,8,10,7,24,6850.0,3221.4,3221.4
8 - 11,8,11,1,1,4900.0,2500.0,2500.0
8 - 11,8,11,1,2,5300.0,2639.8,2639.8
8 - 11,8,11,1,3,5300.0,2690.6,2690.6
8 - 11,8,11,1,4,4993.0,2593.2,2593.2
8 - 11,8,11,1,5,5181.0,2615.7,2615.7
8 - 11,8,11,1,6,4993.0,2603.2,2603.2
8 - 11,8,11,1,7,5591.2,2969.2,2969.2
8 - 11,8,11,1,8,6890.46,3490.9,3490.9
8 - 11,8,11,1,9,6900.0,3701.4,3701.4
8 - 11,8,11,1,10,6800.0,3538.5,3538.5
8 - 11,8,11,1,11,4500.0,3479.7,3479.7
8 - 11,8,11,1,12,2078.0,3639.7,3639.7
8 - 11,8,11,1,13,870.4,3502.6,3502.6
8 - 11,8,11,1,14,1139.0,3623.5,3623.5
8 - 11,8,11,1,15,1750.0,3429.6,3429.6
8 - 11,8,11,1,16,1250.0,3315.4,3315.4
8 - 11,8,11,1,17,1750.0,3212.6,3212.6
8 - 11,8,11,1,18,3450.0,3114.4,3114.4
8 - 11,8,11,1,19,5061.0,3397.1,3397.1
8 - 11,8,11,1,20,7372.34,3787.2,3787.2
8 - 11,8,11,1,21,10002.61,4518.9,4518.9
8 - 11,8,11,1,22,11926.0,4734.2,4734.2
8 - 11,8,11,1,23,9000.0,4017.6,4017.6
8 - 11,8,11,1,24,6400.0,3197.1,3197.1
8 - 12,8,12,2,1,5550.0,2736.2,2736.2
8 - 12,8,12,2,2,5590.61,2606.5,2606.5
8 - 12,8,12,2,3,5550.0,2669.2,2669.2
8 - 12,8,12,2,4,5380.0,2575.9,2575.9
8 - 12,8,12,2,5,5550.0,2599.0,2599.0
8 - 12,8,12,2,6,5300.0,2582.7,2582.7
8 - 12,8,12,2,7,5592.37,2863.0,2863.0
8 - 12,8,12,2,8,6850.0,3482.0,3482.0
8 - 12,8,12,2,9,5490.0,3608.2,3608.2
8 - 12,8,12,2,10,3779.0,3480.5,3480.5
8 - 12,8,12,2,11,3549.0,3315.8,3315.8
8 - 12,8,12,2,12,799.0,3614.7,3614.7
8 - 12,8,12,2,13,555.0,3541.6,3541.6
8 - 12,8,12,2,14,790.0,3664.6,3664.6
8 - 12,8,12,2,15,1740.0,3519.0,3519.0
8 - 12,8,12,2,16,1240.0,3383.2,3383.2
8 - 12,8,12,2,17,1410.0,3212.9,3212.9
8 - 12,8,12,2,18,3800.0,3047.1,3047.1
8 - 12,8,12,2,19,5900.0,3317.2,3317.2
8 - 12,8,12,2,20,8450.0,3752.3,3752.3
8 - 12,8,12,2,21,14698.64,4604.2,4604.2
8 - 12,8,12,2,22,14700.38,4903.9,4903.9
8 - 12,8,12,2,23,8800.0,3761.3,3761.3
8 - 12,8,12,2,24,6891.47,3320.9,3320.9
8 - 13,8,13,3,1,5588.89,2824.6,2824.6
8 - 13,8,13,3,2,5591.48,2719.7,2719.7
8 - 13,8,13,3,3,5584.73,2761.1,2761.1
8 - 13,8,13,3,4,5583.42,2695.2,2695.2
8 - 13,8,13,3,5,5582.75,2724.2,2724.2
8 - 13,8,13,3,6,5579.65,2699.3,2699.3
8 - 13,8,13,3,7,5600.0,2944.6,2944.6
8 - 13,8,13,3,8,6890.89,3620.7,3620.7
8 - 13,8,13,3,9,6847.21,3776.1,3776.1
8 - 13,8,13,3,10,3970.0,3550.1,3550.1
8 - 13,8,13,3,11,3683.0,3396.1,3396.1
8 - 13,8,13,3,12,1700.0,3750.2,3750.2
8 - 13,8,13,3,13,1300.0,3694.5,3694.5
8 - 13,8,13,3,14,1340.0,3743.9,3743.9
8 - 13,8,13,3,15,2893.0,3383.1,3383.1
8 - 13,8,13,3,16,3370.0,3339.1,3339.1
8 - 13,8,13,3,17,3683.0,3283.5,3283.5
8 - 13,8,13,3,18,3970.53,3109.6,3109.6
8 - 13,8,13,3,19,6500.0,3485.5,3485.5
8 - 13,8,13,3,20,12700.0,3863.3,3863.3
8 - 13,8,13,3,21,14849.12,4445.2,4445.2
8 - 13,8,13,3,22,14849.21,4671.2,4671.2
8 - 13,8,13,3,23,9300.0,4119.3,4119.3
8 - 13,8,13,3,24,6885.76,3383.0,3383.0
8 - 14,8,14,4,1,5600.0,2825.1,2825.1
8 - 14,8,14,4,2,5591.09,2632.6,2632.6
8 - 14,8,14,4,3,5550.0,2608.5,2608.5
8 - 14,8,14,4,4,5579.42,2626.7,2626.7
8 - 14,8,14,4,5,5583.36,2646.7,2646.7
8 - 14,8,14,4,6,5380.0,2600.1,2600.1
8 - 14,8,14,4,7,5600.0,2890.6,2890.6
8 - 14,8,14,4,8,6850.0,3451.2,3451.2
8 - 14,8,14,4,9,6402.0,3571.8,3571.8
8 - 14,8,14,4,10,3800.0,3405.8,3405.8
8 - 14,8,14,4,11,3680.0,3321.8,3321.8
8 - 14,8,14,4,12,1700.0,3689.3,3689.3
8 - 14,8,14,4,13,1555.0,3628.5,3628.5
8 - 14,8,14,4,14,2082.0,3727.4,3727.4
8 - 14,8,14,4,15,1700.0,3399.1,3399.1
8 - 14,8,14,4,16,3186.0,3354.7,3354.7
8 - 14,8,14,4,17,3490.0,3320.1,3320.1
8 - 14,8,14,4,18,4571.0,3203.0,3203.0
8 - 14,8,14,4,19,9100.0,3456.9,3456.9
8 - 14,8,14,4,20,15000.0,3966.1,3966.1
8 - 14,8,14,4,21,15000.0,4323.8,4323.8
8 - 14,8,14,4,22,15000.0,4543.8,4543.8
8 - 14,8,14,4,23,10000.0,3577.1,3577.1
8 - 14,8,14,4,24,6900.0,3306.5,3306.5
8 - 15,8,15,5,1,4900.0,2620.0,2620.0
8 - 15,8,15,5,2,4500.0,2699.4,2699.4
8 - 15,8,15,5,3,3970.0,2688.9,2688.9
8 - 15,8,15,5,4,3970.0,2649.1,2649.1
8 - 15,8,15,5,5,3970.0,2667.0,2667.0
8 - 15,8,15,5,6,3970.0,2658.6,2658.6
8 - 15,8,15,5,7,4500.0,2842.2,2842.2
8 - 15,8,15,5,8,4900.0,3360.4,3360.4
8 - 15,8,15,5,9,4055.0,3590.5,3590.5
8 - 15,8,15,5,10,2850.0,3580.8,3580.8
8 - 15,8,15,5,11,1350.0,3584.2,3584.2
8 - 15,8,15,5,12,500.0,3931.6,3931.6
8 - 15,8,15,5,13,500.0,3898.2,3898.2
8 - 15,8,15,5,14,1400.0,3990.0,3990.0
8 - 15,8,15,5,15,2378.0,3662.2,3662.2
8 - 15,8,15,5,16,1950.0,3522.8,3522.8
8 - 15,8,15,5,17,2854.0,3467.9,3467.9
8 - 15,8,15,5,18,3790.0,3195.6,3195.6
8 - 15,8,15,5,19,7800.0,3613.4,3613.4
8 - 15,8,15,5,20,11000.0,3916.7,3916.7
8 - 15,8,15,5,21,11000.0,4002.5,4002.5
8 - 15,8,15,5,22,11000.0,4127.5,4127.5
8 - 15,8,15,5,23,9100.0,3504.0,3504.0
8 - 15,8,15,5,24,6400.0,2982.4,2982.4
8 - 16,8,16,6,1,5600.0,2707.9,2707.9
8 - 16,8,16,6,2,5600.0,2882.4,2882.4
8 - 16,8,16,6,3,5588.92,2834.7,2834.7
8 - 16,8,16,6,4,5589.06,2800.4,2800.4
8 - 16,8,16,6,5,5593.15,2805.5,2805.5
8 - 16,8,16,6,6,5592.24,2793.4,2793.4
8 - 16,8,16,6,7,5600.0,2806.5,2806.5
8 - 16,8,16,6,8,6500.0,2942.7,2942.7
8 - 16,8,16,6,9,3925.0,3125.3,3125.3
8 - 16,8,16,6,10,2799.0,3287.5,3287.5
8 - 16,8,16,6,11,485.0,3185.8,3185.8
8 - 16,8,16,6,12,474.0,3443.9,3443.9
8 - 16,8,16,6,13,499.0,3430.4,3430.4
8 - 16,8,16,6,14,1300.0,3482.7,3482.7
8 - 16,8,16,6,15,960.0,3297.7,3297.7
8 - 16,8,16,6,16,2399.0,3304.0,3304.0
8 - 16,8,16,6,17,2399.0,3375.5,3375.5
8 - 16,8,16,6,18,1700.0,3278.7,3278.7
8 - 16,8,16,6,19,5900.0,3753.0,3753.0
8 - 16,8,16,6,20,10500.0,4106.6,4106.6
8 - 16,8,16,6,21,10000.0,4111.4,4111.4
8 - 16,8,16,6,22,11000.0,4310.0,4310.0
8 - 16,8,16,6,23,8800.0,3532.7,3532.7
8 - 16,8,16,6,24,6850.0,3222.8,3222.8
8 - 17,8,17,7,1,5591.55,2866.6,2866.6
8 - 17,8,17,7,2,5593.7,2939.9,2939.9
8 - 17,8,17,7,3,5579.2,2805.3,2805.3
8 - 17,8,17,7,4,5380.0,2698.4,2698.4
8 - 17,8,17,7,5,5200.0,2701.4,2701.4
8 - 17,8,17,7,6,5200.0,2770.8,2770.8
8 - 17,8,17,7,7,5380.0,2685.4,2685.4
8 - 17,8,17,7,8,6499.0,3063.1,3063.1
8 - 17,8,17,7,9,3500.0,3190.6,3190.6
8 - 17,8,17,7,10,2799.0,3298.8,3298.8
8 - 17,8,17,7,11,450.0,3107.2,3107.2
8 - 17,8,17,7,12,290.0,3086.8,3086.8
8 - 17,8,17,7,13,290.0,3117.1,3117.1
8 - 17,8,17,7,14,398.0,3157.5,3157.5
8 - 17,8,17,7,15,397.0,3203.2,3203.2
8 - 17,8,17,7,16,994.0,3241.2,3241.2
8 - 17,8,17,7,17,2554.0,3330.2,3330.2
8 - 17,8,17,7,18,5000.0,3267.5,3267.5
8 - 17,8,17,7,19,14852.02,3633.1,3633.1
8 - 17,8,17,7,20,15000.0,3902.1,3902.1
8 - 17,8,17,7,21,14900.44,3990.2,3990.2
8 - 17,8,17,7,22,14902.27,3971.4,3971.4
8 - 17,8,17,7,23,9000.0,3395.0,3395.0
8 - 17,8,17,7,24,6850.0,3090.7,3090.7
8 - 18,8,18,1,1,5100.0,2549.4,2549.4
8 - 18,8,18,1,2,5592.38,2484.6,2484.6
8 - 18,8,18,1,3,5587.6,2404.3,2404.3
8 - 18,8,18,1,4,5380.0,2345.7,2345.7
8 - 18,8,18,1,5,5582.18,2367.0,2367.0
8 - 18,8,18,1,6,5591.66,2510.3,2510.3
8 - 18,8,18,1,7,5600.0,2534.3,2534.3
8 - 18,8,18,1,8,6887.36,3002.7,3002.7
8 - 18,8,18,1,9,6500.0,3301.8,3301.8
8 - 18,8,18,1,10,3970.0,3385.1,3385.1
8 - 18,8,18,1,11,1299.0,3276.1,3276.1
8 - 18,8,18,1,12,134.0,3234.1,3234.1
8 - 18,8,18,1,13,100.0,3163.5,3163.5
8 - 18,8,18,1,14,134.0,3227.1,3227.1
8 - 18,8,18,1,15,485.0,3314.1,3314.1
8 - 18,8,18,1,16,1280.0,3290.5,3290.5
8 - 18,8,18,1,17,5484.56,3214.5,3214.5
8 - 18,8,18,1,18,14707.06,3008.1,3008.1
8 - 18,8,18,1,19,14849.5,3614.4,3614.4
8 - 18,8,18,1,20,14902.28,3900.6,3900.6
8 - 18,8,18,1,21,14851.48,4039.2,4039.2
8 - 18,8,18,1,22,14853.62,4038.2,4038.2
8 - 18,8,18,1,23,10000.0,3410.9,3410.9
8 - 18,8,18,1,24,6000.0,2640.0,2640.0
8 - 19,8,19,2,1,4500.0,2383.8,2383.8
8 - 19,8,19,2,2,4088.88,2284.0,2284.0
8 - 19,8,19,2,3,3780.0,2210.4,2210.4
8 - 19,8,19,2,4,3300.0,2140.9,2140.9
8 - 19,8,19,2,5,3300.0,2159.0,2159.0
8 - 19,8,19,2,6,3800.0,2287.1,2287.1
8 - 19,8,19,2,7,5000.0,2411.4,2411.4
8 - 19,8,19,2,8,6888.99,2929.8,2929.8
8 - 19,8,19,2,9,6842.18,3192.5,3192.5
8 - 19,8,19,2,10,3000.0,3156.4,3156.4
8 - 19,8,19,2,11,475.0,2889.3,2889.3
8 - 19,8,19,2,12,85.0,3059.9,3059.9
8 - 19,8,19,2,13,90.0,3179.4,3179.4
8 - 19,8,19,2,14,90.0,3167.5,3167.5
8 - 19,8,19,2,15,278.0,3249.7,3249.7
8 - 19,8,19,2,16,485.0,3233.0,3233.0
8 - 19,8,19,2,17,2556.0,3069.8,3069.8
8 - 19,8,19,2,18,5108.0,3163.1,3163.1
8 - 19,8,19,2,19,9100.0,3673.9,3673.9
8 - 19,8,19,2,20,14772.18,3775.7,3775.7
8 - 19,8,19,2,21,14400.0,3902.9,3902.9
8 - 19,8,19,2,22,14773.95,3918.0,3918.0
8 - 19,8,19,2,23,11000.0,3528.2,3528.2
8 - 19,8,19,2,24,6884.48,2710.1,2710.1
8 - 20,8,20,3,1,5580.81,2627.4,2627.4
8 - 20,8,20,3,2,5400.0,2459.6,2459.6
8 - 20,8,20,3,3,4088.88,2375.0,2375.0
8 - 20,8,20,3,4,3970.0,2290.5,2290.5
8 - 20,8,20,3,5,3970.0,2281.6,2281.6
8 - 20,8,20,3,6,3900.0,2370.5,2370.5
8 - 20,8,20,3,7,5400.0,2562.5,2562.5
8 - 20,8,20,3,8,6791.0,3011.5,3011.5
8 - 20,8,20,3,9,6870.0,3329.7,3329.7
8 - 20,8,20,3,10,4490.0,3359.2,3359.2
8 - 20,8,20,3,11,1320.0,3312.9,3312.9
8 - 20,8,20,3,12,240.0,3442.5,3442.5
8 - 20,8,20,3,13,100.0,3508.2,3508.2
8 - 20,8,20,3,14,100.0,3437.7,3437.7
8 - 20,8,20,3,15,501.0,3437.0,3437.0
8 - 20,8,20,3,16,1280.0,3378.0,3378.0
8 - 20,8,20,3,17,4500.0,3262.5,3262.5
8 - 20,8,20,3,18,14848.88,3390.6,3390.6
8 - 20,8,20,3,19,8500.0,3843.2,3843.2
8 - 20,8,20,3,20,9500.0,3895.8,3895.8
8 - 20,8,20,3,21,10000.0,3966.2,3966.2
8 - 20,8,20,3,22,9920.0,4066.0,4066.0
8 - 20,8,20,3,23,7900.0,3069.8,3069.8
8 - 20,8,20,3,24,5500.0,2661.1,2661.1
8 - 21,8,21,4,1,4800.0,2631.7,2631.7
8 - 21,8,21,4,2,5030.0,2483.1,2483.1
8 - 21,8,21,4,3,3850.0,2362.2,2362.2
8 - 21,8,21,4,4,3850.0,2297.6,2297.6
8 - 21,8,21,4,5,3850.0,2290.0,2290.0
8 - 21,8,21,4,6,3970.0,2418.0,2418.0
8 - 21,8,21,4,7,5030.0,2605.4,2605.4
8 - 21,8,21,4,8,6870.0,2989.6,2989.6
8 - 21,8,21,4,9,6780.0,3273.7,3273.7
8 - 21,8,21,4,10,3800.0,3298.5,3298.5
8 - 21,8,21,4,11,1290.0,3582.9,3582.9
8 - 21,8,21,4,12,450.0,3540.5,3540.5
8 - 21,8,21,4,13,445.0,3485.6,3485.6
8 - 21,8,21,4,14,475.0,3514.6,3514.6
8 - 21,8,21,4,15,1250.0,3510.8,3510.8
8 - 21,8,21,4,16,2555.0,3324.8,3324.8
8 - 21,8,21,4,17,5500.0,3268.2,3268.2
8 - 21,8,21,4,18,8000.0,3448.4,3448.4
8 - 21,8,21,4,19,8500.0,3821.4,3821.4
8 - 21,8,21,4,20,9300.0,3850.7,3850.7
8 - 21,8,21,4,21,9651.0,3920.2,3920.2
8 - 21,8,21,4,22,9245.0,3954.8,3954.8
8 - 21,8,21,4,23,6038.0,3010.6,3010.6
8 - 21,8,21,4,24,5700.0,2645.4,2645.4
8 - 22,8,22,5,1,5190.0,2527.3,2527.3
8 - 22,8,22,5,2,5100.0,2328.6,2328.6
8 - 22,8,22,5,3,5000.0,2399.2,2399.2
