,Date,Month,Day,Day_of_week,Hour,Price,Last_Price,Vol_Sale,Vol_Buy
8145,12 - 6,12,6,6,10,6830.33,6850.02,607.6,607.6
8146,12 - 6,12,6,6,11,6788.92,6799.0,1488.2,1488.2
8147,12 - 6,12,6,6,12,5527.33,5499.0,1318.9,1318.9
8148,12 - 6,12,6,6,13,5553.11,5600.0,1347.0,1347.0
8149,12 - 6,12,6,6,14,5530.79,5600.0,1394.6,1394.6
8150,12 - 6,12,6,6,15,5597.77,5600.0,1521.3,1521.3
8151,12 - 6,12,6,6,16,5593.42,5600.0,890.9,890.9
8152,12 - 6,12,6,6,17,5590.36,5600.0,822.4,822.4
8153,12 - 6,12,6,6,18,7990.46,8000.05,1124.7,1124.7
8154,12 - 6,12,6,6,19,8014.34,8004.5,987.8,987.8
8155,12 - 6,12,6,6,20,8966.8,8970.0,885.9,885.9
8156,12 - 6,12,6,6,21,9872.45,9874.01,891.6,891.6
8157,12 - 6,12,6,6,22,8703.46,8700.0,750.9,750.9
8158,12 - 6,12,6,6,23,6184.45,6300.0,591.8,591.8
8159,12 - 6,12,6,6,24,6361.02,6367.0,586.1,586.1
8160,12 - 7,12,7,7,1,5599.97,5600.0,257.5,257.5
8161,12 - 7,12,7,7,2,5599.46,5600.0,292.7,292.7
8162,12 - 7,12,7,7,3,5599.08,5600.0,213.8,213.8
8163,12 - 7,12,7,7,4,5599.01,5600.0,209.6,209.6
8164,12 - 7,12,7,7,5,5599.2,5600.0,266.9,266.9
8165,12 - 7,12,7,7,6,5599.2,5600.0,257.7,257.7
8166,12 - 7,12,7,7,7,5598.96,5600.0,208.4,208.4
8167,12 - 7,12,7,7,8,6899.98,6900.0,326.4,326.4
8168,12 - 7,12,7,7,9,6899.28,6900.0,431.6,431.6
8169,12 - 7,12,7,7,10,6899.68,6900.0,1017.2,1017.2
8170,12 - 7,12,7,7,11,6899.51,6900.0,456.6,456.6
8171,12 - 7,12,7,7,12,5599.98,5600.0,449.2,449.2
8172,12 - 7,12,7,7,13,5599.99,5600.0,941.7,941.7
8173,12 - 7,12,7,7,14,5599.99,5600.0,917.3,917.3
8174,12 - 7,12,7,7,15,5599.99,5600.0,1032.4,1032.4
8175,12 - 7,12,7,7,16,5599.99,5600.0,951.6,951.6
8176,12 - 7,12,7,7,17,5599.99,5600.0,1177.2,1177.2
8177,12 - 7,12,7,7,18,14990.06,15000.0,537.3,537.3
8178,12 - 7,12,7,7,19,14912.04,14900.0,501.4,501.4
8179,12 - 7,12,7,7,20,14954.75,10000.0,526.6,526.6
8180,12 - 7,12,7,7,21,14999.73,15000.0,696.8,696.8
8181,12 - 7,12,7,7,22,14939.51,10001.0,615.1,615.1
8182,12 - 7,12,7,7,23,14999.98,15000.0,397.0,397.0
8183,12 - 7,12,7,7,24,6899.41,6900.0,346.8,346.8
8184,12 - 8,12,8,1,1,5600.0,5600.0,409.5,409.5
8185,12 - 8,12,8,1,2,5600.0,5600.0,396.1,396.1
8186,12 - 8,12,8,1,3,5600.0,5600.0,437.9,437.9
8187,12 - 8,12,8,1,4,5600.0,5600.0,326.9,326.9
8188,12 - 8,12,8,1,5,5600.0,5600.0,326.6,326.6
8189,12 - 8,12,8,1,6,5600.0,5600.0,495.5,495.5
8190,12 - 8,12,8,1,7,5600.0,5600.0,675.2,675.2
8191,12 - 8,12,8,1,8,6900.0,6900.0,939.0,939.0
8192,12 - 8,12,8,1,9,6900.0,6900.0,966.7,966.7
8193,12 - 8,12,8,1,10,6900.0,6900.0,1081.1,1081.1
8194,12 - 8,12,8,1,11,6900.0,6900.0,959.2,959.2
8195,12 - 8,12,8,1,12,5600.0,5600.0,985.7,985.7
8196,12 - 8,12,8,1,13,5600.0,5600.0,1094.2,1094.2
8197,12 - 8,12,8,1,14,5600.0,5600.0,1128.3,1128.3
8198,12 - 8,12,8,1,15,5600.0,5600.0,1080.1,1080.1
8199,12 - 8,12,8,1,16,5600.0,5600.0,1082.5,1082.5
8200,12 - 8,12,8,1,17,5600.0,5600.0,908.7,908.7
8201,12 - 8,12,8,1,18,15000.0,15000.0,915.1,915.1
8202,12 - 8,12,8,1,19,14999.99,15000.0,750.4,750.4
8203,12 - 8,12,8,1,20,14999.99,15000.0,772.7,772.7
8204,12 - 8,12,8,1,21,14999.99,14999.0,961.7,961.7
8205,12 - 8,12,8,1,22,14997.92,13000.0,1072.8,1072.8
8206,12 - 8,12,8,1,23,14998.82,14999.98,1092.4,1092.4
8207,12 - 8,12,8,1,24,6899.99,6899.86,1365.9,1365.9
8208,12 - 9,12,9,2,1,5599.16,5550.0,1053.0,1053.0
8209,12 - 9,12,9,2,2,5584.0,5545.0,250.7,250.7
8210,12 - 9,12,9,2,3,5447.84,5429.98,269.6,269.6
8211,12 - 9,12,9,2,4,5437.37,5447.88,219.6,219.6
8212,12 - 9,12,9,2,5,5426.65,5434.89,221.8,221.8
8213,12 - 9,12,9,2,6,5577.35,5599.98,342.4,342.4
8214,12 - 9,12,9,2,7,5593.54,5599.95,341.4,341.4
8215,12 - 9,12,9,2,8,6897.88,6900.0,590.1,590.1
8216,12 - 9,12,9,2,9,6900.0,6900.0,1788.9,1788.9
8217,12 - 9,12,9,2,10,6900.0,6900.0,2050.5,2050.5
8218,12 - 9,12,9,2,11,6899.98,6900.0,1893.7,1893.7
8219,12 - 9,12,9,2,12,5600.0,5600.0,1857.5,1857.5
8220,12 - 9,12,9,2,13,5600.0,5600.0,1729.7,1729.7
8221,12 - 9,12,9,2,14,5600.0,5600.0,1778.5,1778.5
8222,12 - 9,12,9,2,15,5600.0,5600.0,1706.1,1706.1
8223,12 - 9,12,9,2,16,5600.0,5600.0,1706.2,1706.2
8224,12 - 9,12,9,2,17,5600.0,5600.0,1731.8,1731.8
8225,12 - 9,12,9,2,18,14996.25,15000.0,982.4,982.4
8226,12 - 9,12,9,2,19,14995.98,14000.0,1058.0,1058.0
8227,12 - 9,12,9,2,20,14982.33,15000.0,898.2,898.2
8228,12 - 9,12,9,2,21,14984.09,15000.0,907.7,907.7
8229,12 - 9,12,9,2,22,14979.92,15000.0,994.7,994.7
8230,12 - 9,12,9,2,23,14969.83,15000.0,809.5,809.5
8231,12 - 9,12,9,2,24,6884.14,6900.0,897.4,897.4
8232,12 - 10,12,10,3,1,3899.99,2025.0,90.0,90.0
8233,12 - 10,12,10,3,2,4488.13,4551.0,155.0,155.0
8234,12 - 10,12,10,3,3,4204.44,4199.0,210.7,210.7
8235,12 - 10,12,10,3,4,3511.6,3503.0,229.0,229.0
8236,12 - 10,12,10,3,5,3676.95,3666.0,215.2,215.2
8237,12 - 10,12,10,3,6,4567.83,4550.0,293.7,293.7
8238,12 - 10,12,10,3,7,4773.51,4778.0,337.1,337.1
8239,12 - 10,12,10,3,8,6886.42,6900.0,363.6,363.6
8240,12 - 10,12,10,3,9,6899.62,6900.0,726.7,726.7
8241,12 - 10,12,10,3,10,6899.8,6900.0,794.9,794.9
8242,12 - 10,12,10,3,11,6899.87,6900.0,844.2,844.2
8243,12 - 10,12,10,3,12,5600.0,5600.0,826.3,826.3
8244,12 - 10,12,10,3,13,5599.92,5600.0,855.7,855.7
8245,12 - 10,12,10,3,14,5599.86,5600.0,533.3,533.3
8246,12 - 10,12,10,3,15,5600.0,5600.0,791.4,791.4
8247,12 - 10,12,10,3,16,5600.0,5600.0,703.8,703.8
8248,12 - 10,12,10,3,17,5600.0,5600.0,419.7,419.7
8249,12 - 10,12,10,3,18,14900.14,14964.0,228.9,228.9
8250,12 - 10,12,10,3,19,14930.17,14979.99,338.6,338.6
8251,12 - 10,12,10,3,20,14876.62,14973.99,289.0,289.0
8252,12 - 10,12,10,3,21,14977.18,14999.97,260.6,260.6
8253,12 - 10,12,10,3,22,14947.99,14800.0,304.0,304.0
8254,12 - 10,12,10,3,23,14742.14,14999.97,358.6,358.6
8255,12 - 10,12,10,3,24,6871.84,6899.99,276.6,276.6
8256,12 - 11,12,11,4,1,5285.8,5600.0,69.2,69.2
8257,12 - 11,12,11,4,2,5117.8,5299.9,54.5,54.5
8258,12 - 11,12,11,4,3,4594.19,4798.0,39.4,39.4
8259,12 - 11,12,11,4,4,4179.45,4450.0,36.5,36.5
8260,12 - 11,12,11,4,5,4181.29,3999.0,34.4,34.4
8261,12 - 11,12,11,4,6,4516.77,4639.99,34.1,34.1
8262,12 - 11,12,11,4,7,4882.57,4998.98,33.7,33.7
8263,12 - 11,12,11,4,8,6740.97,6900.0,159.4,159.4
8264,12 - 11,12,11,4,9,6899.84,6900.0,658.9,658.9
8265,12 - 11,12,11,4,10,6890.49,6900.0,734.8,734.8
8266,12 - 11,12,11,4,11,6898.5,6900.0,611.9,611.9
8267,12 - 11,12,11,4,12,5599.91,5600.0,541.8,541.8
8268,12 - 11,12,11,4,13,5599.89,5600.0,556.3,556.3
8269,12 - 11,12,11,4,14,5599.81,5600.0,363.2,363.2
8270,12 - 11,12,11,4,15,5599.97,5600.0,898.3,898.3
8271,12 - 11,12,11,4,16,5599.97,5600.0,530.0,530.0
8272,12 - 11,12,11,4,17,5599.99,5600.0,900.9,900.9
8273,12 - 11,12,11,4,18,14815.24,14992.0,141.5,141.5
8274,12 - 11,12,11,4,19,14840.02,14989.0,184.6,184.6
8275,12 - 11,12,11,4,20,14634.88,15000.0,175.3,175.3
8276,12 - 11,12,11,4,21,14660.55,14598.0,147.2,147.2
8277,12 - 11,12,11,4,22,14668.35,14599.0,136.6,136.6
8278,12 - 11,12,11,4,23,9386.86,9776.0,104.4,104.4
8279,12 - 11,12,11,4,24,6612.46,6861.0,161.5,161.5
8280,12 - 12,12,12,5,1,5451.22,5399.98,41.8,41.8
8281,12 - 12,12,12,5,2,4924.5,4896.99,75.3,75.3
8282,12 - 12,12,12,5,3,4705.52,4597.98,60.0,60.0
8283,12 - 12,12,12,5,4,4217.64,4097.97,59.0,59.0
8284,12 - 12,12,12,5,5,4222.35,4123.0,57.2,57.2
8285,12 - 12,12,12,5,6,4454.42,4499.0,64.8,64.8
8286,12 - 12,12,12,5,7,5421.76,5544.0,42.7,42.7
8287,12 - 12,12,12,5,8,6439.46,6899.0,71.4,71.4
8288,12 - 12,12,12,5,9,6900.0,6900.0,324.4,324.4
8289,12 - 12,12,12,5,10,6900.0,6900.0,854.2,854.2
8290,12 - 12,12,12,5,11,6900.0,6900.0,632.9,632.9
8291,12 - 12,12,12,5,12,5600.0,5600.0,553.5,553.5
8292,12 - 12,12,12,5,13,5600.0,5600.0,597.7,597.7
8293,12 - 12,12,12,5,14,5600.0,5600.0,584.4,584.4
8294,12 - 12,12,12,5,15,5600.0,5600.0,536.7,536.7
8295,12 - 12,12,12,5,16,5600.0,5600.0,781.2,781.2
8296,12 - 12,12,12,5,17,5600.0,5600.0,759.7,759.7
8297,12 - 12,12,12,5,18,13526.93,13771.9,158.7,158.7
8298,12 - 12,12,12,5,19,14796.52,14798.9,148.8,148.8
8299,12 - 12,12,12,5,20,14693.4,14699.8,125.8,125.8
8300,12 - 12,12,12,5,21,14259.54,8196.0,133.3,133.3
8301,12 - 12,12,12,5,22,14271.81,8302.0,135.0,135.0
8302,12 - 12,12,12,5,23,11649.92,11527.0,131.6,131.6
8303,12 - 12,12,12,5,24,5863.7,3008.0,73.9,73.9
8304,12 - 13,12,13,6,1,5574.57,5596.89,69.4,69.4
8305,12 - 13,12,13,6,2,4831.67,4856.0,184.5,184.5
8306,12 - 13,12,13,6,3,4166.26,4179.96,256.4,256.4
8307,12 - 13,12,13,6,4,4283.19,3007.9,271.5,271.5
8308,12 - 13,12,13,6,5,4288.63,4296.0,273.1,273.1
8309,12 - 13,12,13,6,6,4030.14,4042.0,279.1,279.1
8310,12 - 13,12,13,6,7,4278.39,4295.0,276.2,276.2
8311,12 - 13,12,13,6,8,5558.24,5795.77,245.7,245.7
8312,12 - 13,12,13,6,9,6337.03,6435.0,237.4,237.4
8313,12 - 13,12,13,6,10,6472.21,6584.0,296.7,296.7
8314,12 - 13,12,13,6,11,6567.17,3500.0,335.8,335.8
8315,12 - 13,12,13,6,12,5487.37,5480.0,504.4,504.4
8316,12 - 13,12,13,6,13,5512.77,5450.0,499.6,499.6
8317,12 - 13,12,13,6,14,5530.53,5599.0,463.5,463.5
8318,12 - 13,12,13,6,15,5562.24,5401.0,633.2,633.2
8319,12 - 13,12,13,6,16,5593.97,5000.9,981.9,981.9
8320,12 - 13,12,13,6,17,5584.14,5251.0,945.1,945.1
8321,12 - 13,12,13,6,18,14709.15,14839.0,328.9,328.9
8322,12 - 13,12,13,6,19,14796.74,14902.0,327.4,327.4
8323,12 - 13,12,13,6,20,14746.74,14900.0,329.1,329.1
8324,12 - 13,12,13,6,21,14831.39,14999.99,324.3,324.3
8325,12 - 13,12,13,6,22,14782.06,14905.02,321.4,321.4
8326,12 - 13,12,13,6,23,14861.67,14999.99,308.5,308.5
8327,12 - 13,12,13,6,24,6844.84,6850.0,296.5,296.5
8328,12 - 14,12,14,7,1,5074.56,5099.0,59.3,59.3
8329,12 - 14,12,14,7,2,4458.02,4498.99,38.5,38.5
8330,12 - 14,12,14,7,3,3968.61,3998.98,50.4,50.4
8331,12 - 14,12,14,7,4,3335.88,3197.0,57.9,57.9
8332,12 - 14,12,14,7,5,3059.89,100.0,59.1,59.1
8333,12 - 14,12,14,7,6,3505.58,3400.0,45.9,45.9
8334,12 - 14,12,14,7,7,3743.53,3696.99,64.0,64.0
8335,12 - 14,12,14,7,8,4168.37,4211.04,119.8,119.8
8336,12 - 14,12,14,7,9,4922.52,4000.0,72.1,72.1
8337,12 - 14,12,14,7,10,5928.87,3400.0,67.3,67.3
8338,12 - 14,12,14,7,11,6567.99,6499.0,70.4,70.4
8339,12 - 14,12,14,7,12,5489.08,5599.99,181.2,181.2
8340,12 - 14,12,14,7,13,5534.68,5599.99,242.9,242.9
8341,12 - 14,12,14,7,14,5535.63,5599.99,330.5,330.5
8342,12 - 14,12,14,7,15,5520.98,5599.99,282.8,282.8
8343,12 - 14,12,14,7,16,5520.52,5599.99,267.7,267.7
8344,12 - 14,12,14,7,17,5553.06,5599.99,370.1,370.1
8345,12 - 14,12,14,7,18,8693.92,8800.0,301.2,301.2
8346,12 - 14,12,14,7,19,8832.04,8999.9,381.6,381.6
8347,12 - 14,12,14,7,20,9138.08,9300.0,325.9,325.9
8348,12 - 14,12,14,7,21,8747.61,8999.7,347.5,347.5
8349,12 - 14,12,14,7,22,8811.31,8999.95,344.0,344.0
8350,12 - 14,12,14,7,23,8141.39,8278.9,297.8,297.8
8351,12 - 14,12,14,7,24,5145.45,5199.97,286.2,286.2
8352,12 - 15,12,15,1,1,5083.62,5119.9,177.8,177.8
8353,12 - 15,12,15,1,2,4442.49,4466.7,191.7,191.7
8354,12 - 15,12,15,1,3,4354.07,4366.7,206.6,206.6
8355,12 - 15,12,15,1,4,4254.42,4263.4,206.5,206.5
8356,12 - 15,12,15,1,5,4279.63,4294.99,203.2,203.2
8357,12 - 15,12,15,1,6,4277.64,4296.77,215.7,215.7
8358,12 - 15,12,15,1,7,5041.66,5066.89,227.8,227.8
8359,12 - 15,12,15,1,8,6878.76,6894.68,237.1,237.1
8360,12 - 15,12,15,1,9,6887.57,6900.0,698.2,698.2
8361,12 - 15,12,15,1,10,6899.05,6899.99,846.9,846.9
8362,12 - 15,12,15,1,11,6892.91,6900.0,472.1,472.1
8363,12 - 15,12,15,1,12,5599.05,5599.99,1181.3,1181.3
8364,12 - 15,12,15,1,13,5600.0,5600.0,1029.2,1029.2
8365,12 - 15,12,15,1,14,5600.0,5600.0,1152.5,1152.5
8366,12 - 15,12,15,1,15,5600.0,5600.0,1148.5,1148.5
8367,12 - 15,12,15,1,16,5600.0,5600.0,1214.6,1214.6
8368,12 - 15,12,15,1,17,5600.0,5600.0,1187.7,1187.7
8369,12 - 15,12,15,1,18,14877.71,14888.99,318.9,318.9
8370,12 - 15,12,15,1,19,14975.85,14999.9,330.1,330.1
8371,12 - 15,12,15,1,20,14971.54,14869.0,347.1,347.1
8372,12 - 15,12,15,1,21,14972.05,14949.0,282.4,282.4
8373,12 - 15,12,15,1,22,14888.98,14886.0,304.4,304.4
8374,12 - 15,12,15,1,23,14868.25,14794.0,278.5,278.5
8375,12 - 15,12,15,1,24,6847.64,6579.0,258.5,258.5
8376,12 - 16,12,16,2,1,3997.18,3610.0,402.9,402.9
8377,12 - 16,12,16,2,2,3442.34,3443.0,434.2,434.2
8378,12 - 16,12,16,2,3,2999.19,3004.0,297.8,297.8
8379,12 - 16,12,16,2,4,2998.65,2997.0,315.3,315.3
8380,12 - 16,12,16,2,5,3002.96,3000.01,362.2,362.2
8381,12 - 16,12,16,2,6,3598.26,3600.0,252.1,252.1
8382,12 - 16,12,16,2,7,4761.16,4776.0,272.4,272.4
8383,12 - 16,12,16,2,8,6675.15,6668.0,402.2,402.2
8384,12 - 16,12,16,2,9,6870.6,6900.0,515.2,515.2
8385,12 - 16,12,16,2,10,6888.57,6900.0,453.8,453.8
8386,12 - 16,12,16,2,11,6342.82,6004.0,598.4,598.4
8387,12 - 16,12,16,2,12,4518.52,4500.0,678.7,678.7
8388,12 - 16,12,16,2,13,4381.81,4380.0,689.6,689.6
8389,12 - 16,12,16,2,14,4576.92,4698.89,473.3,473.3
8390,12 - 16,12,16,2,15,5599.43,5600.0,475.5,475.5
8391,12 - 16,12,16,2,16,5600.0,5600.0,892.6,892.6
8392,12 - 16,12,16,2,17,5600.0,5600.0,1028.6,1028.6
8393,12 - 16,12,16,2,18,10264.5,9960.0,607.7,607.7
8394,12 - 16,12,16,2,19,10939.06,10910.01,604.4,604.4
8395,12 - 16,12,16,2,20,10318.49,10299.9,597.4,597.4
8396,12 - 16,12,16,2,21,8976.61,8999.99,564.8,564.8
8397,12 - 16,12,16,2,22,8685.42,8101.0,532.1,532.1
8398,12 - 16,12,16,2,23,6930.79,6949.99,488.9,488.9
8399,12 - 16,12,16,2,24,5083.27,5098.0,436.6,436.6
8400,12 - 17,12,17,3,1,4718.39,4680.0,99.6,99.6
8401,12 - 17,12,17,3,2,4270.46,4297.0,149.0,149.0
8402,12 - 17,12,17,3,3,2961.97,2938.9,125.4,125.4
8403,12 - 17,12,17,3,4,2626.83,2550.0,120.0,120.0
8404,12 - 17,12,17,3,5,2964.45,2938.0,115.9,115.9
8405,12 - 17,12,17,3,6,4716.28,4638.0,90.4,90.4
8406,12 - 17,12,17,3,7,5528.4,5448.99,90.5,90.5
8407,12 - 17,12,17,3,8,6814.27,6900.0,223.4,223.4
8408,12 - 17,12,17,3,9,6898.27,6900.0,582.1,582.1
8409,12 - 17,12,17,3,10,6893.85,6900.0,269.1,269.1
8410,12 - 17,12,17,3,11,6849.14,6850.0,220.9,220.9
8411,12 - 17,12,17,3,12,5503.7,5539.91,222.1,222.1
8412,12 - 17,12,17,3,13,5539.79,5543.12,494.7,494.7
8413,12 - 17,12,17,3,14,5593.31,5600.0,484.3,484.3
8414,12 - 17,12,17,3,15,5600.0,5600.0,563.8,563.8
8415,12 - 17,12,17,3,16,5600.0,5600.0,851.8,851.8
8416,12 - 17,12,17,3,17,5599.92,5600.0,988.3,988.3
8417,12 - 17,12,17,3,18,10454.09,10620.98,389.4,389.4
8418,12 - 17,12,17,3,19,10140.33,10343.98,360.0,360.0
8419,12 - 17,12,17,3,20,10246.93,10299.98,515.7,515.7
8420,12 - 17,12,17,3,21,9265.89,9349.98,295.2,295.2
8421,12 - 17,12,17,3,22,8658.31,8699.98,360.6,360.6
8422,12 - 17,12,17,3,23,6935.9,6950.0,524.4,524.4
8423,12 - 17,12,17,3,24,5833.24,5849.0,419.8,419.8
8424,12 - 18,12,18,4,1,2389.18,2800.0,249.6,249.6
8425,12 - 18,12,18,4,2,2020.55,2018.0,168.6,168.6
8426,12 - 18,12,18,4,3,1523.44,1750.0,173.9,173.9
8427,12 - 18,12,18,4,4,809.33,899.99,201.9,201.9
8428,12 - 18,12,18,4,5,954.64,944.99,194.8,194.8
8429,12 - 18,12,18,4,6,2489.74,2500.0,282.4,282.4
8430,12 - 18,12,18,4,7,2996.66,3500.0,269.3,269.3
8431,12 - 18,12,18,4,8,5380.21,5400.0,148.9,148.9
8432,12 - 18,12,18,4,9,6894.31,6900.0,171.6,171.6
8433,12 - 18,12,18,4,10,6882.68,6900.0,284.7,284.7
8434,12 - 18,12,18,4,11,6896.66,6899.99,315.3,315.3
8435,12 - 18,12,18,4,12,5598.99,5600.0,404.9,404.9
8436,12 - 18,12,18,4,13,5592.1,5600.0,491.7,491.7
8437,12 - 18,12,18,4,14,5599.99,5600.0,587.4,587.4
8438,12 - 18,12,18,4,15,5599.12,5001.09,880.6,880.6
8439,12 - 18,12,18,4,16,5600.0,5600.0,611.0,611.0
8440,12 - 18,12,18,4,17,5600.0,5600.0,521.2,521.2
8441,12 - 18,12,18,4,18,10100.95,8400.0,500.5,500.5
8442,12 - 18,12,18,4,19,10000.22,9998.9,491.4,491.4
8443,12 - 18,12,18,4,20,11488.36,10901.03,429.2,429.2
8444,12 - 18,12,18,4,21,10493.11,10489.98,380.8,380.8
8445,12 - 18,12,18,4,22,10337.25,10347.0,261.8,261.8
8446,12 - 18,12,18,4,23,7189.88,7209.0,228.5,228.5
8447,12 - 18,12,18,4,24,5893.94,5900.0,313.3,313.3
8448,12 - 19,12,19,5,1,4283.87,4296.1,229.2,229.2
8449,12 - 19,12,19,5,2,4543.73,4549.7,150.5,150.5
8450,12 - 19,12,19,5,3,4295.43,4296.68,175.4,175.4
8451,12 - 19,12,19,5,4,1897.64,1899.99,242.3,242.3
8452,12 - 19,12,19,5,5,1995.43,1995.0,190.0,190.0
8453,12 - 19,12,19,5,6,2998.69,2880.0,271.8,271.8
8454,12 - 19,12,19,5,7,4539.12,4549.99,299.7,299.7
8455,12 - 19,12,19,5,8,6843.2,6849.98,215.6,215.6
8456,12 - 19,12,19,5,9,6894.93,6900.0,250.9,250.9
8457,12 - 19,12,19,5,10,6894.1,6900.0,275.5,275.5
8458,12 - 19,12,19,5,11,6881.87,6876.43,242.7,242.7
8459,12 - 19,12,19,5,12,5539.98,5540.14,160.3,160.3
8460,12 - 19,12,19,5,13,5557.38,5540.7,259.1,259.1
8461,12 - 19,12,19,5,14,5597.85,5499.9,454.4,454.4
8462,12 - 19,12,19,5,15,5599.67,4501.0,663.5,663.5
8463,12 - 19,12,19,5,16,5598.87,5600.0,868.3,868.3
8464,12 - 19,12,19,5,17,5599.68,5600.0,823.3,823.3
8465,12 - 19,12,19,5,18,13581.04,13694.99,240.7,240.7
8466,12 - 19,12,19,5,19,13541.75,13545.0,225.9,225.9
8467,12 - 19,12,19,5,20,13479.73,12999.0,215.9,215.9
8468,12 - 19,12,19,5,21,13635.47,13865.98,221.1,221.1
8469,12 - 19,12,19,5,22,11360.07,8000.0,220.7,220.7
8470,12 - 19,12,19,5,23,6433.26,6450.0,290.9,290.9
8471,12 - 19,12,19,5,24,5878.65,5899.99,270.3,270.3
8472,12 - 20,12,20,6,1,4540.03,4000.0,108.2,108.2
8473,12 - 20,12,20,6,2,2992.6,3000.0,172.6,172.6
8474,12 - 20,12,20,6,3,4199.13,4200.0,185.6,185.6
8475,12 - 20,12,20,6,4,1997.27,1998.0,178.5,178.5
8476,12 - 20,12,20,6,5,1995.65,1997.99,174.4,174.4
8477,12 - 20,12,20,6,6,2995.56,2989.0,161.8,161.8
8478,12 - 20,12,20,6,7,2998.81,3000.0,213.3,213.3
8479,12 - 20,12,20,6,8,4841.56,4843.0,231.7,231.7
8480,12 - 20,12,20,6,9,6843.82,6849.99,113.5,113.5
8481,12 - 20,12,20,6,10,6881.04,6868.0,115.6,115.6
8482,12 - 20,12,20,6,11,6896.09,6900.0,152.8,152.8
8483,12 - 20,12,20,6,12,5600.0,5600.0,369.1,369.1
8484,12 - 20,12,20,6,13,5600.0,5600.0,371.3,371.3
8485,12 - 20,12,20,6,14,5600.0,5600.0,690.0,690.0
8486,12 - 20,12,20,6,15,5600.0,5600.0,686.0,686.0
8487,12 - 20,12,20,6,16,5600.0,5600.0,373.1,373.1
8488,12 - 20,12,20,6,17,5600.0,5600.0,383.6,383.6
8489,12 - 20,12,20,6,18,13931.84,13700.0,260.9,260.9
8490,12 - 20,12,20,6,19,13864.54,13698.98,167.4,167.4
8491,12 - 20,12,20,6,20,13948.57,13947.99,187.9,187.9
8492,12 - 20,12,20,6,21,13677.42,7000.0,168.5,168.5
8493,12 - 20,12,20,6,22,11915.2,11499.0,173.8,173.8
8494,12 - 20,12,20,6,23,6346.74,6399.99,207.9,207.9
8495,12 - 20,12,20,6,24,5843.8,5871.0,139.4,139.4
8496,12 - 21,12,21,7,1,4288.56,4052.09,278.5,278.5
8497,12 - 21,12,21,7,2,1988.34,1999.0,168.4,168.4
8498,12 - 21,12,21,7,3,988.86,999.99,194.0,194.0
8499,12 - 21,12,21,7,4,697.02,699.99,362.9,362.9
8500,12 - 21,12,21,7,5,846.05,849.99,299.7,299.7
8501,12 - 21,12,21,7,6,1373.65,1389.99,218.7,218.7
8502,12 - 21,12,21,7,7,2482.28,2499.99,213.7,213.7
8503,12 - 21,12,21,7,8,3797.71,3799.99,561.3,561.3
8504,12 - 21,12,21,7,9,5717.23,5799.99,148.3,148.3
8505,12 - 21,12,21,7,10,6686.53,6736.3,72.0,72.0
8506,12 - 21,12,21,7,11,6865.88,6899.99,228.5,228.5
8507,12 - 21,12,21,7,12,5599.99,5599.0,597.0,597.0
8508,12 - 21,12,21,7,13,5599.96,5600.0,766.9,766.9
8509,12 - 21,12,21,7,14,5599.98,5600.0,636.4,636.4
8510,12 - 21,12,21,7,15,5599.85,5600.0,1050.9,1050.9
8511,12 - 21,12,21,7,16,5598.01,5600.0,588.8,588.8
8512,12 - 21,12,21,7,17,5599.44,5600.0,450.7,450.7
8513,12 - 21,12,21,7,18,7280.71,7447.77,312.7,312.7
8514,12 - 21,12,21,7,19,6990.44,7194.1,246.2,246.2
8515,12 - 21,12,21,7,20,7141.93,7135.0,195.6,195.6
8516,12 - 21,12,21,7,21,7169.01,7227.0,193.2,193.2
8517,12 - 21,12,21,7,22,7369.47,7449.99,372.3,372.3
8518,12 - 21,12,21,7,23,5936.4,5949.99,275.7,275.7
8519,12 - 21,12,21,7,24,4296.45,4296.99,360.4,360.4
8520,12 - 22,12,22,1,1,3570.92,3500.01,132.9,132.9
8521,12 - 22,12,22,1,2,1997.74,2000.0,103.5,103.5
8522,12 - 22,12,22,1,3,1149.23,1120.0,80.5,80.5
8523,12 - 22,12,22,1,4,1000.45,998.99,100.3,100.3
8524,12 - 22,12,22,1,5,999.08,999.99,168.6,168.6
8525,12 - 22,12,22,1,6,1997.86,1999.98,53.0,53.0
8526,12 - 22,12,22,1,7,3851.3,3897.7,45.3,45.3
8527,12 - 22,12,22,1,8,6755.95,6899.97,85.5,85.5
8528,12 - 22,12,22,1,9,6899.99,6900.0,182.8,182.8
8529,12 - 22,12,22,1,10,6900.0,6899.97,427.1,427.1
8530,12 - 22,12,22,1,11,6900.0,6900.0,410.0,410.0
8531,12 - 22,12,22,1,12,5599.92,5600.0,750.6,750.6
8532,12 - 22,12,22,1,13,5600.0,5600.0,633.0,633.0
8533,12 - 22,12,22,1,14,5600.0,5600.0,673.7,673.7
8534,12 - 22,12,22,1,15,5600.0,5600.0,1028.4,1028.4
8535,12 - 22,12,22,1,16,5600.0,5600.0,825.5,825.5
8536,12 - 22,12,22,1,17,5600.0,5600.0,427.2,427.2
8537,12 - 22,12,22,1,18,7929.2,7918.09,212.6,212.6
8538,12 - 22,12,22,1,19,7915.92,7899.99,172.5,172.5
8539,12 - 22,12,22,1,20,7860.13,7739.0,188.2,188.2
8540,12 - 22,12,22,1,21,7362.77,7299.99,251.7,251.7
