Month,Day,Hour,Temperature_2m,Shortwave_Radiation
1,1,0,-0.8,0.0
1,1,1,-1.3,0.0
1,1,2,-1.9,0.0
1,1,3,-3.1,0.0
1,1,4,-3.3,0.0
1,1,5,-3.4,0.0
1,1,6,-3.9,0.0
1,1,7,-3.9,0.0
1,1,8,-3.8,0.0
1,1,9,-4.4,0.0
1,1,10,-4.4,20.0
1,1,11,-3.2,101.0
1,1,12,-0.9,187.0
1,1,13,1.1,243.0
1,1,14,2.7,260.0
1,1,15,4.8,229.0
1,1,16,4.7,160.0
1,1,17,3.1,68.0
1,1,18,3.4,5.0
1,1,19,2.0,0.0
1,1,20,1.3,0.0
1,1,21,1.1,0.0
1,1,22,0.5,0.0
1,1,23,0.6,0.0
1,2,0,2.2,0.0
1,2,1,1.1,0.0
1,2,2,0.2,0.0
1,2,3,1.1,0.0
1,2,4,0.2,0.0
1,2,5,0.7,0.0
1,2,6,1.6,0.0
1,2,7,2.5,0.0
1,2,8,4.4,0.0
1,2,9,5.7,0.0
1,2,10,6.2,22.0
1,2,11,7.7,110.0
1,2,12,9.5,201.0
1,2,13,10.5,262.0
1,2,14,10.9,278.0
1,2,15,11.3,246.0
1,2,16,10.3,172.0
1,2,17,9.1,74.0
1,2,18,8.1,6.0
1,2,19,7.4,0.0
1,2,20,7.2,0.0
1,2,21,7.2,0.0
1,2,22,7.1,0.0
1,2,23,7.0,0.0
1,3,0,7.1,0.0
1,3,1,7.6,0.0
1,3,2,7.9,0.0
1,3,3,7.9,0.0
1,3,4,7.2,0.0
1,3,5,6.2,0.0
1,3,6,4.5,0.0
1,3,7,3.7,0.0
1,3,8,2.9,0.0
1,3,9,1.2,0.0
1,3,10,0.6,7.0
1,3,11,0.5,30.0
1,3,12,0.6,62.0
1,3,13,1.1,97.0
1,3,14,1.2,86.0
1,3,15,0.6,50.0
1,3,16,-0.0,47.0
1,3,17,-0.3,25.0
1,3,18,-0.2,3.0
1,3,19,-0.4,0.0
1,3,20,-0.7,0.0
1,3,21,-0.9,0.0
1,3,22,-0.9,0.0
1,3,23,-1.1,0.0
1,4,0,-1.5,0.0
1,4,1,-1.9,0.0
1,4,2,-2.0,0.0
1,4,3,-1.4,0.0
1,4,4,-1.1,0.0
1,4,5,-1.5,0.0
1,4,6,-1.8,0.0
1,4,7,-1.5,0.0
1,4,8,-1.2,0.0
1,4,9,-0.9,0.0
1,4,10,-1.5,12.0
1,4,11,-1.1,69.0
1,4,12,-0.5,129.0
1,4,13,0.0,262.0
1,4,14,0.2,296.0
1,4,15,1.0,266.0
1,4,16,0.8,191.0
1,4,17,-0.2,84.0
1,4,18,-0.6,7.0
1,4,19,-1.4,0.0
1,4,20,-1.7,0.0
1,4,21,-2.4,0.0
1,4,22,-2.7,0.0
1,4,23,-2.8,0.0
1,5,0,-3.4,0.0
1,5,1,-3.4,0.0
1,5,2,-4.2,0.0
1,5,3,-4.5,0.0
1,5,4,-4.5,0.0
1,5,5,-4.6,0.0
1,5,6,-5.4,0.0
1,5,7,-5.7,0.0
1,5,8,-6.0,0.0
1,5,9,-6.5,0.0
1,5,10,-6.5,23.0
1,5,11,-5.3,114.0
1,5,12,-3.2,208.0
1,5,13,-2.0,272.0
1,5,14,-0.8,291.0
1,5,15,1.5,260.0
1,5,16,1.3,174.0
1,5,17,0.4,71.0
1,5,18,-0.3,7.0
1,5,19,-0.8,0.0
1,5,20,-1.0,0.0
1,5,21,-1.4,0.0
1,5,22,-1.5,0.0
1,5,23,-1.5,0.0
1,6,0,-1.9,0.0
1,6,1,-1.9,0.0
1,6,2,-1.5,0.0
1,6,3,-1.2,0.0
1,6,4,-0.9,0.0
1,6,5,-0.8,0.0
1,6,6,-0.4,0.0
1,6,7,-0.4,0.0
1,6,8,-0.1,0.0
1,6,9,0.1,0.0
1,6,10,0.4,10.0
1,6,11,1.1,50.0
1,6,12,1.8,90.0
1,6,13,2.5,100.0
1,6,14,3.7,176.0
1,6,15,5.1,185.0
1,6,16,5.2,149.0
1,6,17,4.0,71.0
1,6,18,3.4,7.0
1,6,19,2.3,0.0
1,6,20,2.1,0.0
1,6,21,2.2,0.0
1,6,22,1.9,0.0
1,6,23,1.8,0.0
1,7,0,1.6,0.0
1,7,1,1.7,0.0
1,7,2,2.2,0.0
1,7,3,2.0,0.0
1,7,4,2.2,0.0
1,7,5,2.3,0.0
1,7,6,2.4,0.0
1,7,7,2.2,0.0
1,7,8,2.6,0.0
1,7,9,2.5,0.0
1,7,10,2.7,14.0
1,7,11,3.8,52.0
1,7,12,4.8,91.0
1,7,13,6.0,99.0
1,7,14,6.8,100.0
1,7,15,7.9,100.0
1,7,16,8.3,80.0
1,7,17,7.6,41.0
1,7,18,6.7,5.0
1,7,19,6.0,0.0
1,7,20,5.6,0.0
1,7,21,4.8,0.0
1,7,22,4.2,0.0
1,7,23,4.0,0.0
1,8,0,3.2,0.0
1,8,1,3.5,0.0
1,8,2,3.8,0.0
1,8,3,3.5,0.0
1,8,4,3.8,0.0
1,8,5,3.8,0.0
1,8,6,4.0,0.0
1,8,7,3.4,0.0
1,8,8,3.7,0.0
1,8,9,2.7,0.0
1,8,10,2.2,19.0
1,8,11,2.9,86.0
1,8,12,4.2,78.0
1,8,13,5.4,122.0
1,8,14,6.5,180.0
1,8,15,7.3,176.0
1,8,16,7.2,96.0
1,8,17,6.8,45.0
1,8,18,6.3,6.0
1,8,19,5.5,0.0
1,8,20,6.1,0.0
1,8,21,7.3,0.0
1,8,22,6.8,0.0
1,8,23,6.5,0.0
1,9,0,7.3,0.0
1,9,1,6.3,0.0
1,9,2,5.1,0.0
1,9,3,4.5,0.0
1,9,4,3.7,0.0
1,9,5,3.1,0.0
1,9,6,2.6,0.0
1,9,7,2.1,0.0
1,9,8,1.7,0.0
1,9,9,1.5,0.0
1,9,10,1.7,13.0
1,9,11,3.4,39.0
1,9,12,4.1,88.0
1,9,13,5.5,119.0
1,9,14,6.7,126.0
1,9,15,8.1,121.0
1,9,16,8.7,115.0
1,9,17,8.3,58.0
1,9,18,7.7,8.0
1,9,19,6.7,0.0
1,9,20,6.0,0.0
1,9,21,5.1,0.0
1,9,22,4.8,0.0
1,9,23,4.3,0.0
1,10,0,4.1,0.0
1,10,1,3.9,0.0
1,10,2,3.8,0.0
1,10,3,3.0,0.0
1,10,4,3.1,0.0
1,10,5,2.9,0.0
1,10,6,2.7,0.0
1,10,7,2.8,0.0
1,10,8,2.8,0.0
1,10,9,2.3,0.0
1,10,10,2.7,15.0
1,10,11,3.8,62.0
1,10,12,4.4,111.0
1,10,13,6.3,181.0
1,10,14,7.4,192.0
1,10,15,3.8,105.0
1,10,16,2.6,71.0
1,10,17,1.4,25.0
1,10,18,0.6,2.0
1,10,19,-0.0,0.0
1,10,20,0.2,0.0
1,10,21,0.3,0.0
1,10,22,0.4,0.0
1,10,23,0.4,0.0
1,11,0,0.2,0.0
1,11,1,0.1,0.0
1,11,2,-0.1,0.0
1,11,3,-0.5,0.0
1,11,4,-1.0,0.0
1,11,5,-1.4,0.0
1,11,6,-2.5,0.0
1,11,7,-3.1,0.0
1,11,8,-3.6,0.0
1,11,9,-3.4,0.0
1,11,10,-3.2,26.0
1,11,11,-1.9,122.0
1,11,12,0.1,220.0
1,11,13,1.5,287.0
1,11,14,2.2,308.0
1,11,15,3.2,278.0
1,11,16,3.0,204.0
1,11,17,2.0,99.0
1,11,18,1.0,12.0
1,11,19,0.3,0.0
1,11,20,-0.2,0.0
1,11,21,-1.2,0.0
1,11,22,-1.5,0.0
1,11,23,-1.7,0.0
1,12,0,-2.1,0.0
1,12,1,-2.5,0.0
1,12,2,-2.6,0.0
1,12,3,-2.1,0.0
1,12,4,-1.9,0.0
1,12,5,-1.7,0.0
1,12,6,-1.6,0.0
1,12,7,-1.6,0.0
1,12,8,-1.7,0.0
1,12,9,-1.9,0.0
1,12,10,-2.3,27.0
1,12,11,-1.3,121.0
1,12,12,0.7,218.0
1,12,13,1.3,227.0
1,12,14,1.7,195.0
1,12,15,2.7,205.0
1,12,16,2.1,113.0
1,12,17,1.6,61.0
1,12,18,0.9,9.0
1,12,19,0.3,0.0
1,12,20,-0.0,0.0
1,12,21,-0.4,0.0
1,12,22,-0.5,0.0
1,12,23,-0.6,0.0
1,13,0,-0.1,0.0
1,13,1,-0.4,0.0
1,13,2,-0.5,0.0
1,13,3,-0.3,0.0
1,13,4,-0.5,0.0
1,13,5,-0.6,0.0
1,13,6,-0.7,0.0
1,13,7,-0.9,0.0
1,13,8,-1.0,0.0
1,13,9,-1.0,0.0
1,13,10,-1.2,20.0
1,13,11,-1.0,77.0
1,13,12,-0.7,154.0
1,13,13,-0.4,202.0
1,13,14,-0.2,243.0
1,13,15,0.1,193.0
1,13,16,-0.7,80.0
1,13,17,-0.8,41.0
1,13,18,-0.6,11.0
1,13,19,-0.9,0.0
1,13,20,-1.2,0.0
1,13,21,-1.3,0.0
1,13,22,-1.3,0.0
1,13,23,-1.6,0.0
1,14,0,-1.9,0.0
1,14,1,-1.9,0.0
1,14,2,-2.0,0.0
1,14,3,-2.1,0.0
1,14,4,-2.0,0.0
1,14,5,-1.9,0.0
1,14,6,-2.3,0.0
1,14,7,-2.7,0.0
1,14,8,-3.2,0.0
1,14,9,-3.8,0.0
1,14,10,-3.8,25.0
1,14,11,-3.2,116.0
1,14,12,-2.2,215.0
1,14,13,-1.6,278.0
1,14,14,-0.9,299.0
1,14,15,0.4,273.0
1,14,16,0.6,203.0
1,14,17,0.2,101.0
1,14,18,-0.3,14.0
1,14,19,-1.1,0.0
1,14,20,-1.7,0.0
1,14,21,-3.2,0.0
1,14,22,-3.7,0.0
1,14,23,-4.0,0.0
1,15,0,-4.0,0.0
1,15,1,-3.9,0.0
1,15,2,-3.9,0.0
1,15,3,-3.8,0.0
1,15,4,-3.7,0.0
1,15,5,-3.5,0.0
1,15,6,-3.6,0.0
1,15,7,-3.4,0.0
1,15,8,-3.4,0.0
1,15,9,-3.5,0.0
1,15,10,-3.1,15.0
1,15,11,-2.3,59.0
1,15,12,-1.2,110.0
1,15,13,-0.5,119.0
1,15,14,0.0,120.0
1,15,15,1.0,146.0
1,15,16,0.9,118.0
1,15,17,0.5,71.0
1,15,18,0.5,11.0
1,15,19,0.1,0.0
1,15,20,-0.3,0.0
1,15,21,-0.8,0.0
1,15,22,-1.2,0.0
1,15,23,-1.6,0.0
1,16,0,-1.6,0.0
1,16,1,-1.8,0.0
1,16,2,-2.0,0.0
1,16,3,-1.5,0.0
1,16,4,-1.1,0.0
1,16,5,-1.2,0.0
1,16,6,-0.9,0.0
1,16,7,-0.8,0.0
1,16,8,-0.8,0.0
1,16,9,-0.7,0.0
1,16,10,-0.5,7.0
1,16,11,-0.3,30.0
1,16,12,-0.3,52.0
1,16,13,0.1,68.0
1,16,14,0.3,65.0
1,16,15,1.1,73.0
1,16,16,1.2,50.0
1,16,17,1.2,27.0
1,16,18,1.1,7.0
1,16,19,1.0,0.0
1,16,20,0.9,0.0
1,16,21,0.8,0.0
1,16,22,0.8,0.0
1,16,23,0.6,0.0
1,17,0,0.7,0.0
1,17,1,0.5,0.0
1,17,2,0.3,0.0
1,17,3,0.4,0.0
1,17,4,0.3,0.0
1,17,5,0.3,0.0
1,17,6,0.2,0.0
1,17,7,0.2,0.0
1,17,8,0.2,0.0
1,17,9,0.6,0.0
1,17,10,0.6,18.0
1,17,11,1.4,74.0
1,17,12,3.3,170.0
1,17,13,4.6,244.0
1,17,14,5.8,281.0
1,17,15,7.2,258.0
1,17,16,7.3,190.0
1,17,17,6.7,93.0
1,17,18,5.8,15.0
1,17,19,4.6,0.0
1,17,20,3.8,0.0
1,17,21,3.4,0.0
1,17,22,2.7,0.0
1,17,23,2.2,0.0
1,18,0,2.2,0.0
1,18,1,1.8,0.0
1,18,2,1.4,0.0
1,18,3,1.9,0.0
1,18,4,1.7,0.0
1,18,5,1.8,0.0
1,18,6,2.0,0.0
1,18,7,2.2,0.0
1,18,8,2.2,0.0
1,18,9,2.4,0.0
1,18,10,2.6,26.0
1,18,11,3.6,110.0
1,18,12,5.4,153.0
1,18,13,6.6,232.0
1,18,14,7.9,276.0
1,18,15,9.4,263.0
1,18,16,9.3,196.0
1,18,17,8.7,103.0
1,18,18,7.9,17.0
1,18,19,6.9,0.0
1,18,20,6.1,0.0
1,18,21,5.6,0.0
1,18,22,4.9,0.0
1,18,23,4.3,0.0
1,19,0,4.4,0.0
1,19,1,3.7,0.0
1,19,2,3.1,0.0
1,19,3,2.6,0.0
1,19,4,1.8,0.0
1,19,5,1.3,0.0
1,19,6,1.0,0.0
1,19,7,1.0,0.0
1,19,8,1.0,0.0
1,19,9,0.8,0.0
1,19,10,0.8,16.0
1,19,11,1.1,65.0
1,19,12,1.5,123.0
1,19,13,2.2,180.0
1,19,14,3.0,233.0
1,19,15,3.6,231.0
1,19,16,3.7,180.0
1,19,17,3.5,101.0
1,19,18,3.1,18.0
1,19,19,2.3,0.0
1,19,20,1.7,0.0
1,19,21,0.7,0.0
1,19,22,0.2,0.0
1,19,23,-0.1,0.0
1,20,0,-1.0,0.0
1,20,1,-1.2,0.0
1,20,2,-1.4,0.0
1,20,3,-2.0,0.0
1,20,4,-2.3,0.0
1,20,5,-2.6,0.0
1,20,6,-3.0,0.0
1,20,7,-3.0,0.0
1,20,8,-3.7,0.0
1,20,9,-4.0,0.0
1,20,10,-4.0,24.0
1,20,11,-2.7,104.0
1,20,12,-0.4,197.0
1,20,13,2.1,265.0
1,20,14,4.1,286.0
1,20,15,6.4,263.0
1,20,16,7.0,199.0
1,20,17,6.5,105.0
1,20,18,6.1,21.0
1,20,19,4.8,0.0
1,20,20,4.1,0.0
1,20,21,3.1,0.0
1,20,22,2.7,0.0
1,20,23,2.2,0.0
1,21,0,1.5,0.0
1,21,1,1.4,0.0
1,21,2,1.0,0.0
1,21,3,-0.1,0.0
1,21,4,-0.5,0.0
1,21,5,-0.7,0.0
1,21,6,-1.2,0.0
1,21,7,-1.1,0.0
1,21,8,-1.1,0.0
1,21,9,-1.1,0.0
1,21,10,-0.1,28.0
1,21,11,1.3,105.0
1,21,12,1.3,177.0
1,21,13,2.2,206.0
1,21,14,2.8,220.0
1,21,15,3.4,198.0
1,21,16,3.3,142.0
1,21,17,2.9,79.0
1,21,18,1.9,17.0
1,21,19,1.1,0.0
1,21,20,0.5,0.0
1,21,21,-0.1,0.0
1,21,22,-0.4,0.0
1,21,23,-0.6,0.0
1,22,0,-0.8,0.0
1,22,1,-0.9,0.0
1,22,2,-0.9,0.0
1,22,3,-0.7,0.0
1,22,4,-0.7,0.0
1,22,5,-0.7,0.0
1,22,6,-0.8,0.0
1,22,7,-0.7,0.0
1,22,8,-0.7,0.0
1,22,9,-0.6,0.0
1,22,10,-0.6,7.0
1,22,11,-0.3,34.0
1,22,12,-0.1,58.0
1,22,13,0.4,68.0
1,22,14,0.8,85.0
1,22,15,1.3,72.0
1,22,16,1.4,61.0
1,22,17,1.4,47.0
1,22,18,1.3,9.0
1,22,19,0.9,0.0
1,22,20,0.7,0.0
1,22,21,0.8,0.0
1,22,22,0.5,0.0
1,22,23,0.4,0.0
1,23,0,0.3,0.0
1,23,1,0.2,0.0
1,23,2,0.1,0.0
1,23,3,0.0,0.0
1,23,4,-0.2,0.0
1,23,5,-0.3,0.0
1,23,6,-0.6,0.0
1,23,7,-1.0,0.0
1,23,8,-1.1,0.0
1,23,9,-0.8,0.0
1,23,10,-0.6,18.0
1,23,11,-0.3,50.0
1,23,12,-0.1,95.0
1,23,13,0.4,118.0
1,23,14,1.1,147.0
1,23,15,2.5,183.0
1,23,16,3.0,176.0
1,23,17,2.7,109.0
1,23,18,1.8,24.0
1,23,19,1.6,0.0
1,23,20,1.3,0.0
1,23,21,1.3,0.0
1,23,22,1.2,0.0
1,23,23,1.0,0.0
1,24,0,0.6,0.0
1,24,1,0.6,0.0
1,24,2,0.6,0.0
1,24,3,0.5,0.0
1,24,4,0.5,0.0
1,24,5,0.5,0.0
1,24,6,0.6,0.0
1,24,7,0.5,0.0
1,24,8,0.5,0.0
1,24,9,0.7,0.0
1,24,10,0.9,13.0
1,24,11,1.3,40.0
1,24,12,1.8,72.0
1,24,13,2.2,68.0
1,24,14,2.7,79.0
1,24,15,3.3,69.0
1,24,16,3.5,45.0
1,24,17,3.5,14.0
1,24,18,3.5,6.0
1,24,19,3.1,0.0
1,24,20,2.9,0.0
1,24,21,2.8,0.0
1,24,22,2.7,0.0
1,24,23,2.6,0.0
1,25,0,2.4,0.0
1,25,1,2.3,0.0
1,25,2,2.1,0.0
1,25,3,2.3,0.0
1,25,4,2.2,0.0
1,25,5,2.2,0.0
1,25,6,2.0,0.0
1,25,7,2.0,0.0
1,25,8,1.9,0.0
1,25,9,1.7,0.0
1,25,10,1.5,32.0
1,25,11,2.6,121.0
1,25,12,3.1,211.0
1,25,13,4.1,242.0
1,25,14,4.8,249.0
1,25,15,4.6,226.0
1,25,16,5.0,143.0
1,25,17,4.7,79.0
1,25,18,4.4,15.0
1,25,19,4.0,0.0
1,25,20,3.8,0.0
1,25,21,3.2,0.0
1,25,22,3.0,0.0
1,25,23,2.6,0.0
1,26,0,2.5,0.0
1,26,1,2.4,0.0
1,26,2,2.2,0.0
1,26,3,2.0,0.0
1,26,4,1.9,0.0
1,26,5,1.5,0.0
1,26,6,1.3,0.0
1,26,7,1.0,0.0
1,26,8,0.9,0.0
1,26,9,0.7,0.0
1,26,10,0.9,20.0
1,26,11,1.3,66.0
1,26,12,1.8,140.0
1,26,13,2.8,166.0
1,26,14,3.9,212.0
1,26,15,5.2,215.0
1,26,16,5.5,180.0
1,26,17,5.4,108.0
1,26,18,5.0,30.0
1,26,19,4.1,0.0
1,26,20,3.4,0.0
1,26,21,3.1,0.0
1,26,22,3.1,0.0
1,26,23,3.0,0.0
1,27,0,2.6,0.0
1,27,1,2.5,0.0
1,27,2,2.4,0.0
1,27,3,2.1,0.0
1,27,4,1.8,0.0
1,27,5,1.4,0.0
1,27,6,0.9,0.0
1,27,7,0.7,0.0
1,27,8,0.7,0.0
1,27,9,0.8,0.0
1,27,10,1.1,21.0
1,27,11,1.6,70.0
1,27,12,2.0,103.0
1,27,13,2.6,129.0
1,27,14,3.7,147.0
1,27,15,6.0,216.0
1,27,16,6.6,219.0
1,27,17,6.4,128.0
1,27,18,5.5,33.0
1,27,19,4.4,0.0
1,27,20,3.4,0.0
1,27,21,2.5,0.0
1,27,22,2.1,0.0
1,27,23,1.8,0.0
1,28,0,1.6,0.0
1,28,1,1.4,0.0
1,28,2,1.2,0.0
1,28,3,0.8,0.0
1,28,4,0.7,0.0
1,28,5,0.7,0.0
1,28,6,0.7,0.0
1,28,7,0.4,0.0
1,28,8,0.4,0.0
1,28,9,-0.1,0.0
1,28,10,0.7,39.0
1,28,11,2.6,138.0
1,28,12,3.0,238.0
1,28,13,4.8,301.0
1,28,14,6.0,325.0
1,28,15,7.9,298.0
1,28,16,8.5,234.0
1,28,17,8.0,127.0
1,28,18,7.9,28.0
1,28,19,6.8,0.0
1,28,20,6.1,0.0
1,28,21,5.3,0.0
1,28,22,4.8,0.0
1,28,23,4.7,0.0
1,29,0,4.1,0.0
1,29,1,3.7,0.0
1,29,2,3.3,0.0
1,29,3,3.1,0.0
1,29,4,3.1,0.0
1,29,5,3.3,0.0
1,29,6,3.5,0.0
1,29,7,3.4,0.0
1,29,8,3.5,0.0
1,29,9,3.2,0.0
1,29,10,3.3,22.0
1,29,11,4.4,105.0
1,29,12,5.3,164.0
1,29,13,7.5,256.0
1,29,14,9.5,303.0
1,29,15,11.5,292.0
1,29,16,12.8,255.0
1,29,17,12.5,148.0
1,29,18,12.3,39.0
1,29,19,9.7,0.0
1,29,20,8.1,0.0
1,29,21,8.2,0.0
1,29,22,7.9,0.0
1,29,23,7.2,0.0
1,30,0,7.0,0.0
1,30,1,5.1,0.0
1,30,2,3.0,0.0
1,30,3,2.3,0.0
1,30,4,2.2,0.0
1,30,5,2.0,0.0
1,30,6,0.8,0.0
1,30,7,0.1,0.0
1,30,8,0.3,0.0
1,30,9,0.8,0.0
1,30,10,1.3,42.0
1,30,11,1.8,105.0
1,30,12,4.4,159.0
1,30,13,5.6,189.0
1,30,14,6.4,198.0
1,30,15,7.5,197.0
1,30,16,7.8,156.0
1,30,17,7.5,79.0
1,30,18,6.9,28.0
1,30,19,5.6,0.0
1,30,20,5.2,0.0
1,30,21,4.7,0.0
1,30,22,4.3,0.0
1,30,23,3.8,0.0
1,31,0,2.8,0.0
1,31,1,2.3,0.0
1,31,2,2.3,0.0
1,31,3,1.9,0.0
1,31,4,2.2,0.0
1,31,5,2.8,0.0
1,31,6,2.6,0.0
1,31,7,2.7,0.0
1,31,8,2.8,0.0
1,31,9,2.5,0.0
1,31,10,2.8,24.0
1,31,11,3.4,73.0
1,31,12,3.6,136.0
1,31,13,4.6,172.0
1,31,14,5.4,202.0
1,31,15,7.1,249.0
1,31,16,7.8,227.0
1,31,17,7.6,136.0
1,31,18,6.8,39.0
1,31,19,5.7,0.0
1,31,20,4.8,0.0
1,31,21,4.6,0.0
1,31,22,4.5,0.0
1,31,23,4.5,0.0
2,1,0,4.1,0.0
2,1,1,3.8,0.0
2,1,2,4.9,0.0
2,1,3,4.8,0.0
2,1,4,4.2,0.0
2,1,5,3.9,0.0
2,1,6,3.4,0.0
2,1,7,2.7,0.0
2,1,8,2.3,0.0
2,1,9,1.8,0.0
2,1,10,1.5,20.0
2,1,11,1.7,50.0
2,1,12,2.6,165.0
2,1,13,3.7,303.0
2,1,14,4.4,308.0
2,1,15,4.6,317.0
2,1,16,4.3,265.0
2,1,17,3.6,150.0
2,1,18,3.1,48.0
2,1,19,1.7,0.0
2,1,20,0.8,0.0
2,1,21,-0.2,0.0
2,1,22,-0.7,0.0
2,1,23,-0.8,0.0
2,2,0,-0.9,0.0
2,2,1,-0.8,0.0
2,2,2,-0.5,0.0
2,2,3,-0.3,0.0
2,2,4,-0.4,0.0
2,2,5,-0.6,0.0
2,2,6,-0.5,0.0
2,2,7,-0.8,0.0
2,2,8,-1.0,0.0
2,2,9,-1.1,0.0
2,2,10,-0.9,23.0
2,2,11,-0.1,63.0
2,2,12,0.8,108.0
2,2,13,0.9,133.0
2,2,14,0.9,139.0
2,2,15,1.0,136.0
2,2,16,1.2,104.0
2,2,17,1.1,73.0
2,2,18,1.1,27.0
2,2,19,0.7,0.0
2,2,20,0.4,0.0
2,2,21,0.4,0.0
2,2,22,0.2,0.0
2,2,23,-0.0,0.0
2,3,0,-0.2,0.0
2,3,1,-0.3,0.0
2,3,2,-0.5,0.0
2,3,3,-0.3,0.0
2,3,4,-0.3,0.0
2,3,5,-0.2,0.0
2,3,6,-0.1,0.0
2,3,7,-0.2,0.0
2,3,8,-0.4,0.0
2,3,9,-0.7,1.0
2,3,10,-0.6,39.0
2,3,11,-0.3,110.0
2,3,12,0.2,156.0
2,3,13,0.3,193.0
2,3,14,0.4,263.0
2,3,15,0.6,293.0
2,3,16,0.5,235.0
2,3,17,0.2,128.0
2,3,18,-0.0,42.0
2,3,19,-0.5,1.0
2,3,20,-0.7,0.0
2,3,21,-1.3,0.0
2,3,22,-1.4,0.0
2,3,23,-1.4,0.0
2,4,0,-1.4,0.0
2,4,1,-1.5,0.0
2,4,2,-1.5,0.0
2,4,3,-1.3,0.0
2,4,4,-1.4,0.0
2,4,5,-1.6,0.0
2,4,6,-1.5,0.0
2,4,7,-1.7,0.0
2,4,8,-1.8,0.0
2,4,9,-1.6,1.0
2,4,10,-1.2,43.0
2,4,11,-0.5,118.0
2,4,12,-0.2,177.0
2,4,13,0.2,186.0
2,4,14,0.8,236.0
2,4,15,0.1,179.0
2,4,16,0.7,186.0
2,4,17,0.6,76.0
2,4,18,0.2,29.0
2,4,19,-0.2,1.0
2,4,20,-0.3,0.0
2,4,21,-0.7,0.0
2,4,22,-0.8,0.0
2,4,23,-1.4,0.0
2,5,0,-1.2,0.0
2,5,1,-1.1,0.0
2,5,2,-0.9,0.0
2,5,3,-0.5,0.0
2,5,4,-0.5,0.0
2,5,5,-0.5,0.0
2,5,6,-0.4,0.0
2,5,7,-0.4,0.0
2,5,8,-0.4,0.0
2,5,9,-0.2,1.0
2,5,10,-0.1,18.0
2,5,11,0.2,56.0
2,5,12,0.7,108.0
2,5,13,1.1,129.0
2,5,14,1.3,150.0
2,5,15,1.4,114.0
2,5,16,1.2,74.0
2,5,17,1.0,47.0
2,5,18,0.7,22.0
2,5,19,0.4,1.0
2,5,20,0.2,0.0
2,5,21,0.1,0.0
2,5,22,-0.0,0.0
2,5,23,-0.2,0.0
2,6,0,-0.5,0.0
2,6,1,-0.7,0.0
2,6,2,-1.1,0.0
2,6,3,-1.2,0.0
2,6,4,-1.4,0.0
2,6,5,-1.6,0.0
2,6,6,-2.0,0.0
2,6,7,-2.4,0.0
2,6,8,-2.8,0.0
2,6,9,-3.2,2.0
2,6,10,-2.9,70.0
2,6,11,-2.4,192.0
2,6,12,-1.4,300.0
2,6,13,-0.9,360.0
2,6,14,-0.4,365.0
2,6,15,0.4,312.0
2,6,16,0.2,237.0
2,6,17,-0.1,131.0
2,6,18,-0.5,42.0
2,6,19,-1.0,1.0
2,6,20,-1.3,0.0
2,6,21,-1.5,0.0
2,6,22,-1.6,0.0
2,6,23,-1.6,0.0
2,7,0,-1.5,0.0
2,7,1,-1.6,0.0
2,7,2,-1.7,0.0
2,7,3,-1.6,0.0
2,7,4,-1.9,0.0
2,7,5,-2.0,0.0
2,7,6,-2.1,0.0
2,7,7,-2.4,0.0
2,7,8,-2.4,0.0
2,7,9,-2.3,2.0
2,7,10,-2.1,56.0
2,7,11,-1.6,152.0
2,7,12,-1.0,253.0
2,7,13,-0.6,327.0
2,7,14,-0.2,361.0
2,7,15,-0.3,315.0
2,7,16,-0.3,264.0
2,7,17,-0.5,187.0
2,7,18,-0.9,70.0
2,7,19,-1.6,2.0
2,7,20,-2.1,0.0
2,7,21,-3.0,0.0
2,7,22,-3.3,0.0
2,7,23,-3.8,0.0
2,8,0,-4.0,0.0
2,8,1,-4.0,0.0
2,8,2,-3.7,0.0
2,8,3,-3.4,0.0
2,8,4,-3.4,0.0
2,8,5,-3.4,0.0
2,8,6,-3.6,0.0
2,8,7,-3.6,0.0
2,8,8,-3.9,0.0
2,8,9,-4.4,2.0
2,8,10,-4.5,30.0
2,8,11,-4.4,74.0
2,8,12,-4.4,126.0
2,8,13,-4.2,139.0
2,8,14,-3.9,176.0
2,8,15,-3.6,195.0
2,8,16,-3.6,175.0
2,8,17,-3.7,125.0
2,8,18,-4.1,51.0
2,8,19,-4.5,2.0
2,8,20,-4.7,0.0
2,8,21,-5.1,0.0
2,8,22,-5.3,0.0
2,8,23,-5.4,0.0
2,9,0,-5.6,0.0
2,9,1,-5.7,0.0
2,9,2,-5.9,0.0
2,9,3,-6.1,0.0
2,9,4,-6.2,0.0
2,9,5,-6.3,0.0
2,9,6,-6.6,0.0
2,9,7,-6.6,0.0
2,9,8,-6.7,0.0
2,9,9,-6.9,3.0
2,9,10,-6.6,51.0
2,9,11,-6.2,138.0
2,9,12,-5.8,235.0
2,9,13,-4.9,299.0
2,9,14,-4.3,338.0
2,9,15,-3.0,337.0
2,9,16,-2.8,289.0
2,9,17,-2.7,194.0
2,9,18,-2.5,75.0
2,9,19,-3.5,4.0
2,9,20,-4.1,0.0
2,9,21,-5.7,0.0
2,9,22,-6.1,0.0
2,9,23,-6.6,0.0
2,10,0,-7.7,0.0
2,10,1,-8.1,0.0
2,10,2,-8.4,0.0
2,10,3,-8.6,0.0
2,10,4,-8.8,0.0
2,10,5,-9.0,0.0
2,10,6,-9.4,0.0
2,10,7,-9.5,0.0
2,10,8,-9.5,0.0
