Date,Month,Day,Hour,global_tilted_irradiance_instant,Temperature_2m,Shortwave_Radiation,Dayofweek,Base,Peak,Offpeak,Min_Price,Max_Price,Avg_Weighted_Price
2 - 10,2,10,7,59.382286,-9.5,0.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,8,100.55838,-9.5,0.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,9,113.23945,-9.6,4.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,10,85.02386,-8.9,77.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,11,76.11192,-7.0,198.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,12,70.15329,-6.1,308.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,13,88.62651,-4.9,354.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,14,56.655243,-4.4,356.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,15,18.716434,-4.2,323.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,16,0.0,-4.2,252.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,17,0.0,-4.5,163.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,18,0.0,-5.5,60.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,19,0.0,-6.0,3.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,20,0.0,-6.4,0.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,21,0.0,-7.3,0.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,22,0.0,-7.5,0.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 10,2,10,23,0.0,-7.8,0.0,1,5810.43,6133.25,5487.6,2480.0,9000.0,5963.09
2 - 11,2,11,0,0.0,-8.2,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,1,0.0,-8.2,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,2,0.0,-8.1,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,3,0.0,-8.2,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,4,0.0,-8.3,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,5,0.0,-8.3,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,6,13.309043,-8.5,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,7,65.59682,-8.6,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,8,118.89817,-8.8,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,9,165.84229,-8.9,3.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,10,194.05215,-8.8,34.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,11,185.24445,-8.4,80.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,12,165.59904,-7.7,131.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,13,122.13546,-6.7,177.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,14,78.414246,-5.8,209.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,15,24.38252,-5.3,220.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,16,0.0,-5.0,166.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,17,0.0,-5.1,92.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,18,0.0,-5.1,39.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,19,0.0,-5.5,3.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,20,0.0,-5.8,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,21,0.0,-6.2,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,22,0.0,-6.4,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 11,2,11,23,0.0,-6.6,0.0,2,6053.7,6387.6,5719.79,3000.0,9000.0,6182.31
2 - 12,2,12,0,0.0,-6.8,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,1,0.0,-7.0,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,2,0.0,-7.1,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,3,0.0,-7.2,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,4,0.0,-7.3,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,5,0.0,-7.4,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,6,24.962366,-7.8,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,7,83.35956,-7.7,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,8,124.82637,-7.8,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,9,130.87756,-7.9,3.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,10,103.78349,-7.6,35.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,11,92.336624,-7.1,94.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,12,77.15645,-6.9,155.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,13,81.13743,-6.1,214.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,14,48.25296,-5.7,226.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,15,18.741472,-4.7,265.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,16,0.0,-4.6,240.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,17,0.0,-4.7,170.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,18,0.0,-4.8,73.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,19,0.0,-5.7,5.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,20,0.0,-6.1,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,21,0.0,-7.1,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,22,0.0,-7.4,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 12,2,12,23,0.0,-7.7,0.0,3,5915.11,5930.92,5899.3,2998.0,9000.0,6014.1
2 - 13,2,13,0,0.0,-8.3,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,1,0.0,-8.4,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,2,0.0,-8.8,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,3,0.0,-9.0,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,4,0.0,-9.2,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,5,0.0,-9.3,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,6,19.878021,-9.7,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,7,67.22546,-9.7,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,8,97.06383,-9.9,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,9,87.546005,-10.0,6.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,10,86.188354,-9.2,76.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,11,99.63632,-7.9,178.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,12,97.69404,-6.3,283.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,13,83.75149,-4.6,331.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,14,59.066776,-3.0,369.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,15,23.470097,-0.8,344.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,16,0.0,-0.3,255.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,17,0.0,-0.2,136.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,18,0.0,0.0,60.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,19,0.0,-0.9,5.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,20,0.0,-1.7,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,21,0.0,-2.1,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,22,0.0,-2.7,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 13,2,13,23,0.0,-2.9,0.0,4,5759.56,5553.5,5965.62,2700.0,9000.0,5869.6
2 - 14,2,14,0,0.0,-2.4,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,1,0.0,-2.7,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,2,0.0,-2.6,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,3,0.0,-2.3,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,4,0.0,-2.4,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,5,0.0,-2.5,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,6,22.31094,-2.7,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,7,77.77539,-2.8,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,8,128.69771,-2.8,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,9,138.91922,-2.4,6.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,10,156.34134,-1.9,53.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,11,142.78336,-0.6,135.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,12,111.4295,0.4,188.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,13,130.20319,1.5,239.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,14,43.05765,2.6,316.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,15,7.356501,4.7,304.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,16,0.0,4.8,208.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,17,0.0,4.3,87.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,18,0.0,3.8,40.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,19,0.0,2.1,2.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,20,0.0,1.0,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,21,0.0,0.7,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,22,0.0,0.4,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 14,2,14,23,0.0,0.2,0.0,5,6107.15,6673.72,5540.58,3100.0,9000.0,6281.16
2 - 15,2,15,0,0.0,0.2,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,1,0.0,-0.1,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,2,0.0,-0.4,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,3,0.0,-0.9,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,4,0.0,-1.8,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,5,0.0,-2.7,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,6,17.48266,-4.1,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,7,72.5204,-5.2,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,8,149.01073,-5.3,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,9,154.04709,-5.4,8.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,10,198.43028,-5.0,72.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,11,209.83017,-4.4,208.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,12,190.36679,-4.0,307.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,13,119.44886,-3.4,348.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,14,82.95486,-2.8,357.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,15,27.083944,-2.4,291.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,16,0.0,-2.3,251.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,17,0.0,-2.4,166.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,18,0.0,-2.7,56.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,19,0.0,-3.1,5.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,20,0.0,-3.6,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,21,0.0,-4.2,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,22,0.0,-4.6,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 15,2,15,23,0.0,-4.8,0.0,6,6029.77,6463.81,5595.73,3858.0,9000.0,6189.28
2 - 16,2,16,0,0.0,-5.4,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,1,0.0,-6.1,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,2,0.0,-6.6,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,3,0.0,-6.3,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,4,0.0,-6.4,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,5,0.0,-6.6,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,6,26.86434,-7.0,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,7,67.155815,-6.6,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,8,78.48563,-6.0,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,9,96.54777,-5.9,10.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,10,116.66372,-5.1,94.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,11,133.52841,-4.1,199.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,12,108.071945,-3.5,310.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,13,95.554665,-2.9,345.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,14,60.776012,-3.0,285.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,15,29.351843,-2.6,319.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,16,0.0,-2.1,251.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,17,0.0,-2.0,169.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,18,0.0,-2.4,81.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,19,0.0,-3.0,8.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,20,0.0,-3.6,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,21,0.0,-4.4,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,22,0.0,-4.9,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 16,2,16,23,0.0,-5.4,0.0,7,5538.04,5284.83,5791.25,2990.0,9000.0,5653.8
2 - 17,2,17,0,0.0,-6.5,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,1,0.0,-7.3,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,2,0.0,-7.9,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,3,0.0,-8.7,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,4,0.0,-8.9,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,5,0.0,-8.9,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,6,25.350864,-9.4,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,7,72.33378,-9.3,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,8,80.12695,-9.2,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,9,92.47615,-9.2,10.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,10,108.973625,-8.2,85.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,11,103.1138,-7.1,196.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,12,104.52431,-5.4,303.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,13,134.22194,-4.8,309.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,14,95.25174,-4.5,246.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,15,33.878704,-3.7,247.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,16,0.0,-3.6,266.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,17,0.0,-3.6,181.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,18,0.0,-3.5,77.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,19,0.0,-4.1,9.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,20,0.0,-4.6,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,21,0.0,-5.9,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,22,0.0,-6.6,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 17,2,17,23,0.0,-7.3,0.0,1,6132.37,6196.35,6068.4,3858.0,9000.0,6239.2
2 - 18,2,18,0,0.0,-8.2,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,1,0.0,-8.8,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,2,0.0,-9.2,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,3,0.0,-9.8,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,4,0.0,-10.1,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,5,0.0,-10.3,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,6,27.486897,-11.1,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,7,62.547115,-11.1,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,8,75.21927,-11.3,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,9,80.899,-11.4,14.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,10,82.926765,-9.8,116.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,11,76.278206,-8.0,254.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,12,70.610535,-6.0,374.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,13,72.49295,-4.6,455.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,14,63.302975,-3.3,482.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,15,33.029293,-2.0,456.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,16,0.0,-1.7,383.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,17,0.0,-1.7,264.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,18,0.0,-1.6,117.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,19,0.0,-2.0,10.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,20,0.0,-2.9,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,21,0.0,-3.8,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,22,0.0,-5.2,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 18,2,18,23,0.0,-6.6,0.0,2,6304.87,6179.92,6429.82,3799.0,9000.0,6398.08
2 - 19,2,19,0,0.0,-7.2,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,1,0.0,-7.6,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,2,0.0,-7.9,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,3,0.0,-8.6,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,4,0.0,-8.9,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,5,0.0,-9.3,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,6,29.179743,-9.9,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,7,63.46973,-10.2,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,8,77.29008,-10.3,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,9,77.02999,-10.2,16.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,10,116.43423,-8.5,124.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,11,164.12474,-5.6,266.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,12,149.0549,-3.4,387.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,13,105.34833,-2.3,446.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,14,74.22952,-2.4,275.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,15,33.764328,-1.9,213.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,16,0.0,-1.4,196.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,17,0.0,-1.4,147.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,18,0.0,-1.4,76.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,19,0.0,-3.1,14.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,20,0.0,-4.1,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,21,0.0,-4.5,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,22,0.0,-5.2,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 19,2,19,23,0.0,-5.8,0.0,3,6595.81,6687.78,6503.84,4640.0,9000.0,6700.49
2 - 20,2,20,0,0.0,-5.9,0.0,4,6637.5,6775.0,6500.0,4740.0,9000.0,6751.41
2 - 20,2,20,1,0.0,-5.9,0.0,4,6637.5,6775.0,6500.0,4740.0,9000.0,6751.41
2 - 20,2,20,2,0.0,-6.2,0.0,4,6637.5,6775.0,6500.0,4740.0,9000.0,6751.41
2 - 20,2,20,3,0.0,-6.0,0.0,4,6637.5,6775.0,6500.0,4740.0,9000.0,6751.41
2 - 20,2,20,4,0.0,-5.8,0.0,4,6637.5,6775.0,6500.0,4740.0,9000.0,6751.41
2 - 20,2,20,5,0.0,-5.6,0.0,4,6637.5,6775.0,6500.0,4740.0,9000.0,6751.41
2 - 20,2,20,6,27.433851,-5.7,0.0,4,6637.5,6775.0,6500.0,4740.0,9000.0,6751.41
2 - 20,2,20,7,87.85561,-5.8,0.0,4,6637.5,6775.0,6500.0,4740.0,9000.0,6751.41
2 - 20,2,20,8,139.86488,-5.8,0.0,4,6637.5,6775.0,6500.0,4740.0,9000.0,6751.41
