Date,Month,Day,Hour,global_tilted_irradiance_instant
11 - 9,11,9,23,0.0
11 - 10,11,10,0,0.0
11 - 10,11,10,1,0.0
11 - 10,11,10,2,0.0
11 - 10,11,10,3,0.0
11 - 10,11,10,4,0.0
11 - 10,11,10,5,0.0
11 - 10,11,10,6,31.674181
11 - 10,11,10,7,88.05868
11 - 10,11,10,8,112.68067
11 - 10,11,10,9,137.67941
11 - 10,11,10,10,166.71068
11 - 10,11,10,11,122.82016
11 - 10,11,10,12,83.358574
11 - 10,11,10,13,34.577866
11 - 10,11,10,14,9.77766
11 - 10,11,10,15,0.0
11 - 10,11,10,16,0.0
11 - 10,11,10,17,0.0
11 - 10,11,10,18,0.0
11 - 10,11,10,19,0.0
11 - 10,11,10,20,0.0
11 - 10,11,10,21,0.0
11 - 10,11,10,22,0.0
11 - 10,11,10,23,0.0
11 - 11,11,11,0,0.0
11 - 11,11,11,1,0.0
11 - 11,11,11,2,0.0
11 - 11,11,11,3,0.0
11 - 11,11,11,4,0.0
11 - 11,11,11,5,0.0
11 - 11,11,11,6,17.966698
11 - 11,11,11,7,46.702282
11 - 11,11,11,8,71.782135
11 - 11,11,11,9,114.18038
11 - 11,11,11,10,145.66019
11 - 11,11,11,11,136.20195
11 - 11,11,11,12,94.35155
11 - 11,11,11,13,58.774006
11 - 11,11,11,14,26.307142
11 - 11,11,11,15,0.0
11 - 11,11,11,16,0.0
11 - 11,11,11,17,0.0
11 - 11,11,11,18,0.0
11 - 11,11,11,19,0.0
11 - 11,11,11,20,0.0
11 - 11,11,11,21,0.0
11 - 11,11,11,22,0.0
11 - 11,11,11,23,0.0
11 - 12,11,12,0,0.0
11 - 12,11,12,1,0.0
11 - 12,11,12,2,0.0
11 - 12,11,12,3,0.0
11 - 12,11,12,4,0.0
11 - 12,11,12,5,0.0
11 - 12,11,12,6,15.653192
11 - 12,11,12,7,32.676476
11 - 12,11,12,8,44.7353
11 - 12,11,12,9,59.127323
11 - 12,11,12,10,65.383545
11 - 12,11,12,11,79.65021
11 - 12,11,12,12,64.804565
11 - 12,11,12,13,56.281708
11 - 12,11,12,14,19.12011
11 - 12,11,12,15,0.0
11 - 12,11,12,16,0.0
11 - 12,11,12,17,0.0
11 - 12,11,12,18,0.0
11 - 12,11,12,19,0.0
11 - 12,11,12,20,0.0
11 - 12,11,12,21,0.0
11 - 12,11,12,22,0.0
11 - 12,11,12,23,0.0
11 - 13,11,13,0,0.0
11 - 13,11,13,1,0.0
11 - 13,11,13,2,0.0
11 - 13,11,13,3,0.0
11 - 13,11,13,4,0.0
11 - 13,11,13,5,0.0
11 - 13,11,13,6,26.425083
11 - 13,11,13,7,87.32688
11 - 13,11,13,8,118.48361
11 - 13,11,13,9,115.8672
11 - 13,11,13,10,74.50915
11 - 13,11,13,11,68.71314
11 - 13,11,13,12,62.57435
11 - 13,11,13,13,46.432564
11 - 13,11,13,14,21.419622
11 - 13,11,13,15,0.0
11 - 13,11,13,16,0.0
11 - 13,11,13,17,0.0
11 - 13,11,13,18,0.0
11 - 13,11,13,19,0.0
11 - 13,11,13,20,0.0
11 - 13,11,13,21,0.0
11 - 13,11,13,22,0.0
11 - 13,11,13,23,0.0
11 - 14,11,14,0,0.0
11 - 14,11,14,1,0.0
11 - 14,11,14,2,0.0
11 - 14,11,14,3,0.0
11 - 14,11,14,4,0.0
11 - 14,11,14,5,0.0
11 - 14,11,14,6,24.292656
11 - 14,11,14,7,64.8584
11 - 14,11,14,8,85.923935
11 - 14,11,14,9,100.14825
11 - 14,11,14,10,81.69092
11 - 14,11,14,11,72.87414
11 - 14,11,14,12,70.46052
11 - 14,11,14,13,44.73923
11 - 14,11,14,14,22.46224
11 - 14,11,14,15,0.0
11 - 14,11,14,16,0.0
11 - 14,11,14,17,0.0
11 - 14,11,14,18,0.0
11 - 14,11,14,19,0.0
11 - 14,11,14,20,0.0
11 - 14,11,14,21,0.0
11 - 14,11,14,22,0.0
11 - 14,11,14,23,0.0
11 - 15,11,15,0,0.0
11 - 15,11,15,1,0.0
11 - 15,11,15,2,0.0
11 - 15,11,15,3,0.0
11 - 15,11,15,4,0.0
11 - 15,11,15,5,0.0
11 - 15,11,15,6,25.479027
11 - 15,11,15,7,65.25017
11 - 15,11,15,8,96.446625
11 - 15,11,15,9,99.14338
11 - 15,11,15,10,78.78802
11 - 15,11,15,11,72.77369
11 - 15,11,15,12,61.44534
11 - 15,11,15,13,50.930786
11 - 15,11,15,14,25.872421
11 - 15,11,15,15,0.0
11 - 15,11,15,16,0.0
11 - 15,11,15,17,0.0
11 - 15,11,15,18,0.0
11 - 15,11,15,19,0.0
11 - 15,11,15,20,0.0
11 - 15,11,15,21,0.0
11 - 15,11,15,22,0.0
11 - 15,11,15,23,0.0
11 - 16,11,16,0,0.0
11 - 16,11,16,1,0.0
11 - 16,11,16,2,0.0
11 - 16,11,16,3,0.0
11 - 16,11,16,4,0.0
11 - 16,11,16,5,0.0
11 - 16,11,16,6,26.708515
11 - 16,11,16,7,52.794594
11 - 16,11,16,8,82.56191
11 - 16,11,16,9,107.70619
11 - 16,11,16,10,87.0806
11 - 16,11,16,11,43.799892
11 - 16,11,16,12,110.481674
11 - 16,11,16,13,60.511757
11 - 16,11,16,14,24.185806
11 - 16,11,16,15,0.0
11 - 16,11,16,16,0.0
11 - 16,11,16,17,0.0
11 - 16,11,16,18,0.0
11 - 16,11,16,19,0.0
11 - 16,11,16,20,0.0
11 - 16,11,16,21,0.0
11 - 16,11,16,22,0.0
11 - 16,11,16,23,0.0
11 - 17,11,17,0,0.0
11 - 17,11,17,1,0.0
11 - 17,11,17,2,0.0
11 - 17,11,17,3,0.0
11 - 17,11,17,4,0.0
11 - 17,11,17,5,0.0
11 - 17,11,17,6,12.094439
11 - 17,11,17,7,57.47126
11 - 17,11,17,8,75.3905
11 - 17,11,17,9,96.00577
11 - 17,11,17,10,58.95749
11 - 17,11,17,11,42.89961
11 - 17,11,17,12,46.038757
11 - 17,11,17,13,59.168934
11 - 17,11,17,14,18.089756
11 - 17,11,17,15,0.0
11 - 17,11,17,16,0.0
11 - 17,11,17,17,0.0
11 - 17,11,17,18,0.0
11 - 17,11,17,19,0.0
11 - 17,11,17,20,0.0
11 - 17,11,17,21,0.0
11 - 17,11,17,22,0.0
11 - 17,11,17,23,0.0
11 - 18,11,18,0,0.0
11 - 18,11,18,1,0.0
11 - 18,11,18,2,0.0
11 - 18,11,18,3,0.0
11 - 18,11,18,4,0.0
11 - 18,11,18,5,0.0
11 - 18,11,18,6,8.54106
11 - 18,11,18,7,24.770697
11 - 18,11,18,8,45.35114
11 - 18,11,18,9,60.506535
11 - 18,11,18,10,74.92742
11 - 18,11,18,11,46.468468
11 - 18,11,18,12,54.943707
11 - 18,11,18,13,68.62931
11 - 18,11,18,14,21.651005
11 - 18,11,18,15,0.0
11 - 18,11,18,16,0.0
11 - 18,11,18,17,0.0
11 - 18,11,18,18,0.0
11 - 18,11,18,19,0.0
11 - 18,11,18,20,0.0
11 - 18,11,18,21,0.0
11 - 18,11,18,22,0.0
11 - 18,11,18,23,0.0
11 - 19,11,19,0,0.0
11 - 19,11,19,1,0.0
11 - 19,11,19,2,0.0
11 - 19,11,19,3,0.0
11 - 19,11,19,4,0.0
11 - 19,11,19,5,0.0
11 - 19,11,19,6,18.321495
11 - 19,11,19,7,60.75388
11 - 19,11,19,8,88.79342
11 - 19,11,19,9,115.62404
11 - 19,11,19,10,120.889694
11 - 19,11,19,11,123.29082
11 - 19,11,19,12,72.391495
11 - 19,11,19,13,64.96081
11 - 19,11,19,14,18.981333
11 - 19,11,19,15,0.0
11 - 19,11,19,16,0.0
11 - 19,11,19,17,0.0
11 - 19,11,19,18,0.0
11 - 19,11,19,19,0.0
11 - 19,11,19,20,0.0
11 - 19,11,19,21,0.0
11 - 19,11,19,22,0.0
11 - 19,11,19,23,0.0
11 - 20,11,20,0,0.0
11 - 20,11,20,1,0.0
11 - 20,11,20,2,0.0
11 - 20,11,20,3,0.0
11 - 20,11,20,4,0.0
11 - 20,11,20,5,0.0
11 - 20,11,20,6,9.664481
11 - 20,11,20,7,35.089394
11 - 20,11,20,8,38.93866
11 - 20,11,20,9,119.91758
11 - 20,11,20,10,131.13899
11 - 20,11,20,11,106.84394
11 - 20,11,20,12,80.223495
11 - 20,11,20,13,51.53295
11 - 20,11,20,14,22.144587
11 - 20,11,20,15,0.0
11 - 20,11,20,16,0.0
11 - 20,11,20,17,0.0
11 - 20,11,20,18,0.0
11 - 20,11,20,19,0.0
11 - 20,11,20,20,0.0
11 - 20,11,20,21,0.0
11 - 20,11,20,22,0.0
11 - 20,11,20,23,0.0
11 - 21,11,21,0,0.0
11 - 21,11,21,1,0.0
11 - 21,11,21,2,0.0
11 - 21,11,21,3,0.0
11 - 21,11,21,4,0.0
11 - 21,11,21,5,0.0
11 - 21,11,21,6,5.164074
11 - 21,11,21,7,28.36343
11 - 21,11,21,8,50.169273
11 - 21,11,21,9,72.85493
11 - 21,11,21,10,115.83326
11 - 21,11,21,11,111.93326
11 - 21,11,21,12,96.96288
11 - 21,11,21,13,49.66662
11 - 21,11,21,14,11.591039
11 - 21,11,21,15,0.0
11 - 21,11,21,16,0.0
11 - 21,11,21,17,0.0
11 - 21,11,21,18,0.0
11 - 21,11,21,19,0.0
11 - 21,11,21,20,0.0
11 - 21,11,21,21,0.0
11 - 21,11,21,22,0.0
11 - 21,11,21,23,0.0
11 - 22,11,22,0,0.0
11 - 22,11,22,1,0.0
11 - 22,11,22,2,0.0
11 - 22,11,22,3,0.0
11 - 22,11,22,4,0.0
11 - 22,11,22,5,0.0
11 - 22,11,22,6,5.537194
11 - 22,11,22,7,25.800562
11 - 22,11,22,8,31.300299
11 - 22,11,22,9,37.459576
11 - 22,11,22,10,63.538662
11 - 22,11,22,11,79.57616
11 - 22,11,22,12,75.52139
11 - 22,11,22,13,29.076178
11 - 22,11,22,14,11.381088
11 - 22,11,22,15,0.0
11 - 22,11,22,16,0.0
11 - 22,11,22,17,0.0
11 - 22,11,22,18,0.0
11 - 22,11,22,19,0.0
11 - 22,11,22,20,0.0
11 - 22,11,22,21,0.0
11 - 22,11,22,22,0.0
11 - 22,11,22,23,0.0
11 - 23,11,23,0,0.0
11 - 23,11,23,1,0.0
11 - 23,11,23,2,0.0
11 - 23,11,23,3,0.0
11 - 23,11,23,4,0.0
11 - 23,11,23,5,0.0
11 - 23,11,23,6,5.959481
11 - 23,11,23,7,50.749172
11 - 23,11,23,8,57.165688
11 - 23,11,23,9,75.04047
11 - 23,11,23,10,113.08628
11 - 23,11,23,11,110.05098
11 - 23,11,23,12,84.65798
11 - 23,11,23,13,48.58614
11 - 23,11,23,14,11.999071
11 - 23,11,23,15,0.0
11 - 23,11,23,16,0.0
11 - 23,11,23,17,0.0
11 - 23,11,23,18,0.0
11 - 23,11,23,19,0.0
11 - 23,11,23,20,0.0
11 - 23,11,23,21,0.0
11 - 23,11,23,22,0.0
11 - 23,11,23,23,0.0
11 - 24,11,24,0,0.0
11 - 24,11,24,1,0.0
11 - 24,11,24,2,0.0
11 - 24,11,24,3,0.0
11 - 24,11,24,4,0.0
11 - 24,11,24,5,0.0
11 - 24,11,24,6,13.0197315
11 - 24,11,24,7,53.3127
11 - 24,11,24,8,74.34614
11 - 24,11,24,9,79.97635
11 - 24,11,24,10,76.78245
11 - 24,11,24,11,70.56296
11 - 24,11,24,12,57.45082
11 - 24,11,24,13,42.546818
11 - 24,11,24,14,14.299102
11 - 24,11,24,15,0.0
11 - 24,11,24,16,0.0
11 - 24,11,24,17,0.0
11 - 24,11,24,18,0.0
11 - 24,11,24,19,0.0
11 - 24,11,24,20,0.0
11 - 24,11,24,21,0.0
11 - 24,11,24,22,0.0
11 - 24,11,24,23,0.0
11 - 25,11,25,0,0.0
11 - 25,11,25,1,0.0
11 - 25,11,25,2,0.0
11 - 25,11,25,3,0.0
11 - 25,11,25,4,0.0
11 - 25,11,25,5,0.0
11 - 25,11,25,6,7.018823
11 - 25,11,25,7,57.970154
11 - 25,11,25,8,95.29846
11 - 25,11,25,9,92.09675
11 - 25,11,25,10,130.15007
11 - 25,11,25,11,124.023186
11 - 25,11,25,12,117.34326
11 - 25,11,25,13,67.544334
11 - 25,11,25,14,16.306381
11 - 25,11,25,15,0.0
11 - 25,11,25,16,0.0
11 - 25,11,25,17,0.0
11 - 25,11,25,18,0.0
11 - 25,11,25,19,0.0
11 - 25,11,25,20,0.0
11 - 25,11,25,21,0.0
11 - 25,11,25,22,0.0
11 - 25,11,25,23,0.0
11 - 26,11,26,0,0.0
11 - 26,11,26,1,0.0
11 - 26,11,26,2,0.0
11 - 26,11,26,3,0.0
11 - 26,11,26,4,0.0
11 - 26,11,26,5,0.0
11 - 26,11,26,6,15.393265
11 - 26,11,26,7,51.920357
11 - 26,11,26,8,74.684296
11 - 26,11,26,9,76.053375
11 - 26,11,26,10,76.59793
11 - 26,11,26,11,71.148285
11 - 26,11,26,12,81.011444
11 - 26,11,26,13,64.3895
11 - 26,11,26,14,18.334145
11 - 26,11,26,15,0.0
11 - 26,11,26,16,0.0
11 - 26,11,26,17,0.0
11 - 26,11,26,18,0.0
11 - 26,11,26,19,0.0
11 - 26,11,26,20,0.0
11 - 26,11,26,21,0.0
11 - 26,11,26,22,0.0
11 - 26,11,26,23,0.0
11 - 27,11,27,0,0.0
11 - 27,11,27,1,0.0
11 - 27,11,27,2,0.0
11 - 27,11,27,3,0.0
11 - 27,11,27,4,0.0
11 - 27,11,27,5,0.0
11 - 27,11,27,6,0.0
11 - 27,11,27,7,24.34898
11 - 27,11,27,8,43.105568
11 - 27,11,27,9,46.837666
11 - 27,11,27,10,45.62868
11 - 27,11,27,11,79.56886
11 - 27,11,27,12,46.333614
11 - 27,11,27,13,27.318941
11 - 27,11,27,14,4.753887
11 - 27,11,27,15,0.0
11 - 27,11,27,16,0.0
11 - 27,11,27,17,0.0
11 - 27,11,27,18,0.0
11 - 27,11,27,19,0.0
11 - 27,11,27,20,0.0
11 - 27,11,27,21,0.0
11 - 27,11,27,22,0.0
11 - 27,11,27,23,0.0
11 - 28,11,28,0,0.0
11 - 28,11,28,1,0.0
11 - 28,11,28,2,0.0
11 - 28,11,28,3,0.0
11 - 28,11,28,4,0.0
11 - 28,11,28,5,0.0
11 - 28,11,28,6,0.0
11 - 28,11,28,7,38.56609
11 - 28,11,28,8,81.92119
11 - 28,11,28,9,94.9073
11 - 28,11,28,10,70.38182
11 - 28,11,28,11,59.866985
11 - 28,11,28,12,71.96771
11 - 28,11,28,13,45.23379
11 - 28,11,28,14,11.667543
11 - 28,11,28,15,0.0
11 - 28,11,28,16,0.0
11 - 28,11,28,17,0.0
11 - 28,11,28,18,0.0
11 - 28,11,28,19,0.0
11 - 28,11,28,20,0.0
11 - 28,11,28,21,0.0
11 - 28,11,28,22,0.0
11 - 28,11,28,23,0.0
11 - 29,11,29,0,0.0
11 - 29,11,29,1,0.0
11 - 29,11,29,2,0.0
11 - 29,11,29,3,0.0
11 - 29,11,29,4,0.0
11 - 29,11,29,5,0.0
11 - 29,11,29,6,0.0
11 - 29,11,29,7,29.7283
11 - 29,11,29,8,54.750957
11 - 29,11,29,9,76.65111
11 - 29,11,29,10,76.22311
11 - 29,11,29,11,86.719025
11 - 29,11,29,12,105.20192
11 - 29,11,29,13,31.557898
11 - 29,11,29,14,8.774209
11 - 29,11,29,15,0.0
11 - 29,11,29,16,0.0
11 - 29,11,29,17,0.0
11 - 29,11,29,18,0.0
11 - 29,11,29,19,0.0
11 - 29,11,29,20,0.0
11 - 29,11,29,21,0.0
11 - 29,11,29,22,0.0
11 - 29,11,29,23,0.0
11 - 30,11,30,0,0.0
11 - 30,11,30,1,0.0
11 - 30,11,30,2,0.0
11 - 30,11,30,3,0.0
11 - 30,11,30,4,0.0
11 - 30,11,30,5,0.0
11 - 30,11,30,6,0.0
11 - 30,11,30,7,19.054405
11 - 30,11,30,8,45.766617
11 - 30,11,30,9,71.536674
11 - 30,11,30,10,79.029945
11 - 30,11,30,11,103.73167
11 - 30,11,30,12,71.931915
11 - 30,11,30,13,33.608887
11 - 30,11,30,14,8.617224
11 - 30,11,30,15,0.0
11 - 30,11,30,16,0.0
11 - 30,11,30,17,0.0
11 - 30,11,30,18,0.0
11 - 30,11,30,19,0.0
11 - 30,11,30,20,0.0
11 - 30,11,30,21,0.0
11 - 30,11,30,22,0.0
11 - 30,11,30,23,0.0
12 - 1,12,1,0,0.0
12 - 1,12,1,1,0.0
12 - 1,12,1,2,0.0
12 - 1,12,1,3,0.0
12 - 1,12,1,4,0.0
12 - 1,12,1,5,0.0
12 - 1,12,1,6,0.0
12 - 1,12,1,7,9.674021
12 - 1,12,1,8,26.39791
12 - 1,12,1,9,34.789833
12 - 1,12,1,10,40.014244
12 - 1,12,1,11,30.394176
12 - 1,12,1,12,31.395447
12 - 1,12,1,13,22.847612
12 - 1,12,1,14,6.2598295
12 - 1,12,1,15,0.0
12 - 1,12,1,16,0.0
12 - 1,12,1,17,0.0
12 - 1,12,1,18,0.0
12 - 1,12,1,19,0.0
12 - 1,12,1,20,0.0
12 - 1,12,1,21,0.0
12 - 1,12,1,22,0.0
12 - 1,12,1,23,0.0
12 - 2,12,2,0,0.0
12 - 2,12,2,1,0.0
12 - 2,12,2,2,0.0
12 - 2,12,2,3,0.0
12 - 2,12,2,4,0.0
12 - 2,12,2,5,0.0
12 - 2,12,2,6,0.0
12 - 2,12,2,7,22.997334
12 - 2,12,2,8,68.019165
12 - 2,12,2,9,107.91382
12 - 2,12,2,10,117.26707
12 - 2,12,2,11,94.5056
12 - 2,12,2,12,76.24488
12 - 2,12,2,13,54.312355
12 - 2,12,2,14,10.525437
12 - 2,12,2,15,0.0
12 - 2,12,2,16,0.0
12 - 2,12,2,17,0.0
12 - 2,12,2,18,0.0
12 - 2,12,2,19,0.0
12 - 2,12,2,20,0.0
12 - 2,12,2,21,0.0
12 - 2,12,2,22,0.0
12 - 2,12,2,23,0.0
12 - 3,12,3,0,0.0
12 - 3,12,3,1,0.0
12 - 3,12,3,2,0.0
12 - 3,12,3,3,0.0
12 - 3,12,3,4,0.0
12 - 3,12,3,5,0.0
12 - 3,12,3,6,0.0
12 - 3,12,3,7,26.643164
12 - 3,12,3,8,54.284294
12 - 3,12,3,9,89.24542
12 - 3,12,3,10,78.21638
12 - 3,12,3,11,88.608
12 - 3,12,3,12,69.43536
12 - 3,12,3,13,29.195906
12 - 3,12,3,14,3.9234085
12 - 3,12,3,15,0.0
12 - 3,12,3,16,0.0
12 - 3,12,3,17,0.0
12 - 3,12,3,18,0.0
12 - 3,12,3,19,0.0
12 - 3,12,3,20,0.0
12 - 3,12,3,21,0.0
12 - 3,12,3,22,0.0
12 - 3,12,3,23,0.0
12 - 4,12,4,0,0.0
12 - 4,12,4,1,0.0
12 - 4,12,4,2,0.0
12 - 4,12,4,3,0.0
12 - 4,12,4,4,0.0
12 - 4,12,4,5,0.0
12 - 4,12,4,6,0.0
12 - 4,12,4,7,28.791716
12 - 4,12,4,8,68.54072
12 - 4,12,4,9,84.94335
12 - 4,12,4,10,108.47905
12 - 4,12,4,11,103.896576
12 - 4,12,4,12,67.615295
12 - 4,12,4,13,48.392395
12 - 4,12,4,14,12.126922
12 - 4,12,4,15,0.0
12 - 4,12,4,16,0.0
12 - 4,12,4,17,0.0
12 - 4,12,4,18,0.0
12 - 4,12,4,19,0.0
12 - 4,12,4,20,0.0
12 - 4,12,4,21,0.0
12 - 4,12,4,22,0.0
12 - 4,12,4,23,0.0
12 - 5,12,5,0,0.0
12 - 5,12,5,1,0.0
12 - 5,12,5,2,0.0
12 - 5,12,5,3,0.0
12 - 5,12,5,4,0.0
12 - 5,12,5,5,0.0
12 - 5,12,5,6,0.0
12 - 5,12,5,7,13.787245
12 - 5,12,5,8,44.16789
12 - 5,12,5,9,66.865814
12 - 5,12,5,10,82.13273
12 - 5,12,5,11,73.37245
12 - 5,12,5,12,52.12942
12 - 5,12,5,13,29.135628
12 - 5,12,5,14,4.859843
12 - 5,12,5,15,0.0
12 - 5,12,5,16,0.0
12 - 5,12,5,17,0.0
12 - 5,12,5,18,0.0
12 - 5,12,5,19,0.0
12 - 5,12,5,20,0.0
12 - 5,12,5,21,0.0
12 - 5,12,5,22,0.0
12 - 5,12,5,23,0.0
12 - 6,12,6,0,0.0
12 - 6,12,6,1,0.0
12 - 6,12,6,2,0.0
12 - 6,12,6,3,0.0
12 - 6,12,6,4,0.0
12 - 6,12,6,5,0.0
12 - 6,12,6,6,0.0
12 - 6,12,6,7,24.563177
12 - 6,12,6,8,53.70305
12 - 6,12,6,9,77.40691
12 - 6,12,6,10,85.088066
12 - 6,12,6,11,90.39953
12 - 6,12,6,12,67.79868
12 - 6,12,6,13,46.18136
12 - 6,12,6,14,8.580099
12 - 6,12,6,15,0.0
12 - 6,12,6,16,0.0
12 - 6,12,6,17,0.0
12 - 6,12,6,18,0.0
12 - 6,12,6,19,0.0
12 - 6,12,6,20,0.0
12 - 6,12,6,21,0.0
12 - 6,12,6,22,0.0
12 - 6,12,6,23,0.0
12 - 7,12,7,0,0.0
12 - 7,12,7,1,0.0
12 - 7,12,7,2,0.0
12 - 7,12,7,3,0.0
12 - 7,12,7,4,0.0
12 - 7,12,7,5,0.0
12 - 7,12,7,6,0.0
12 - 7,12,7,7,21.443
12 - 7,12,7,8,58.549408
12 - 7,12,7,9,86.761345
12 - 7,12,7,10,107.395454
12 - 7,12,7,11,95.04373
12 - 7,12,7,12,90.47897
12 - 7,12,7,13,46.87539
12 - 7,12,7,14,8.503615
12 - 7,12,7,15,0.0
12 - 7,12,7,16,0.0
12 - 7,12,7,17,0.0
12 - 7,12,7,18,0.0
12 - 7,12,7,19,0.0
12 - 7,12,7,20,0.0
12 - 7,12,7,21,0.0
12 - 7,12,7,22,0.0
12 - 7,12,7,23,0.0
12 - 8,12,8,0,0.0
12 - 8,12,8,1,0.0
12 - 8,12,8,2,0.0
12 - 8,12,8,3,0.0
12 - 8,12,8,4,0.0
12 - 8,12,8,5,0.0
12 - 8,12,8,6,0.0
12 - 8,12,8,7,16.38275
12 - 8,12,8,8,43.432407
12 - 8,12,8,9,74.42048
12 - 8,12,8,10,85.28801
12 - 8,12,8,11,81.5883
12 - 8,12,8,12,83.81549
12 - 8,12,8,13,52.39894
12 - 8,12,8,14,10.168301
12 - 8,12,8,15,0.0
12 - 8,12,8,16,0.0
12 - 8,12,8,17,0.0
12 - 8,12,8,18,0.0
12 - 8,12,8,19,0.0
12 - 8,12,8,20,0.0
12 - 8,12,8,21,0.0
12 - 8,12,8,22,0.0
12 - 8,12,8,23,0.0
12 - 9,12,9,0,0.0
12 - 9,12,9,1,0.0
12 - 9,12,9,2,0.0
12 - 9,12,9,3,0.0
12 - 9,12,9,4,0.0
12 - 9,12,9,5,0.0
12 - 9,12,9,6,0.0
12 - 9,12,9,7,37.145103
12 - 9,12,9,8,78.01265
12 - 9,12,9,9,111.225075
12 - 9,12,9,10,135.50078
12 - 9,12,9,11,125.01765
12 - 9,12,9,12,102.31611
12 - 9,12,9,13,58.90679
12 - 9,12,9,14,13.76759
12 - 9,12,9,15,0.0
12 - 9,12,9,16,0.0
12 - 9,12,9,17,0.0
12 - 9,12,9,18,0.0
12 - 9,12,9,19,0.0
12 - 9,12,9,20,0.0
12 - 9,12,9,21,0.0
12 - 9,12,9,22,0.0
12 - 9,12,9,23,0.0
12 - 10,12,10,0,0.0
12 - 10,12,10,1,0.0
12 - 10,12,10,2,0.0
12 - 10,12,10,3,0.0
12 - 10,12,10,4,0.0
12 - 10,12,10,5,0.0
12 - 10,12,10,6,0.0
12 - 10,12,10,7,15.093195
12 - 10,12,10,8,30.687572
12 - 10,12,10,9,61.045967
12 - 10,12,10,10,81.3515
12 - 10,12,10,11,90.348724
12 - 10,12,10,12,64.50768
12 - 10,12,10,13,38.41406
12 - 10,12,10,14,11.832847
12 - 10,12,10,15,0.0
12 - 10,12,10,16,0.0
12 - 10,12,10,17,0.0
12 - 10,12,10,18,0.0
12 - 10,12,10,19,0.0
12 - 10,12,10,20,0.0
12 - 10,12,10,21,0.0
12 - 10,12,10,22,0.0
12 - 10,12,10,23,0.0
12 - 11,12,11,0,0.0
12 - 11,12,11,1,0.0
12 - 11,12,11,2,0.0
12 - 11,12,11,3,0.0
12 - 11,12,11,4,0.0
12 - 11,12,11,5,0.0
12 - 11,12,11,6,0.0
12 - 11,12,11,7,33.29914
12 - 11,12,11,8,53.045387
12 - 11,12,11,9,59.45042
12 - 11,12,11,10,59.7856
12 - 11,12,11,11,63.74232
12 - 11,12,11,12,66.61458
12 - 11,12,11,13,38.972755
12 - 11,12,11,14,9.830129
12 - 11,12,11,15,0.0
12 - 11,12,11,16,0.0
12 - 11,12,11,17,0.0
12 - 11,12,11,18,0.0
12 - 11,12,11,19,0.0
12 - 11,12,11,20,0.0
12 - 11,12,11,21,0.0
12 - 11,12,11,22,0.0
12 - 11,12,11,23,0.0
12 - 12,12,12,0,0.0
12 - 12,12,12,1,0.0
12 - 12,12,12,2,0.0
12 - 12,12,12,3,0.0
12 - 12,12,12,4,0.0
12 - 12,12,12,5,0.0
12 - 12,12,12,6,0.0
12 - 12,12,12,7,41.198185
12 - 12,12,12,8,62.134518
12 - 12,12,12,9,88.66585
12 - 12,12,12,10,96.87317
12 - 12,12,12,11,80.72519
12 - 12,12,12,12,80.01034
12 - 12,12,12,13,41.964348
12 - 12,12,12,14,6.6639757
12 - 12,12,12,15,0.0
12 - 12,12,12,16,0.0
12 - 12,12,12,17,0.0
12 - 12,12,12,18,0.0
12 - 12,12,12,19,0.0
12 - 12,12,12,20,0.0
12 - 12,12,12,21,0.0
12 - 12,12,12,22,0.0
12 - 12,12,12,23,0.0
12 - 13,12,13,0,0.0
12 - 13,12,13,1,0.0
12 - 13,12,13,2,0.0
12 - 13,12,13,3,0.0
12 - 13,12,13,4,0.0
12 - 13,12,13,5,0.0
12 - 13,12,13,6,0.0
12 - 13,12,13,7,19.93448
12 - 13,12,13,8,51.178986
12 - 13,12,13,9,61.269722
12 - 13,12,13,10,60.87719
12 - 13,12,13,11,73.03234
12 - 13,12,13,12,63.960075
12 - 13,12,13,13,39.212795
12 - 13,12,13,14,9.403698
12 - 13,12,13,15,0.0
12 - 13,12,13,16,0.0
12 - 13,12,13,17,0.0
12 - 13,12,13,18,0.0
12 - 13,12,13,19,0.0
12 - 13,12,13,20,0.0
12 - 13,12,13,21,0.0
12 - 13,12,13,22,0.0
12 - 13,12,13,23,0.0
12 - 14,12,14,0,0.0
12 - 14,12,14,1,0.0
12 - 14,12,14,2,0.0
12 - 14,12,14,3,0.0
12 - 14,12,14,4,0.0
12 - 14,12,14,5,0.0
12 - 14,12,14,6,0.0
12 - 14,12,14,7,14.08634
12 - 14,12,14,8,72.88694
12 - 14,12,14,9,80.11553
12 - 14,12,14,10,49.938316
12 - 14,12,14,11,52.172096
12 - 14,12,14,12,68.964455
12 - 14,12,14,13,46.893433
12 - 14,12,14,14,5.3696675
12 - 14,12,14,15,0.0
12 - 14,12,14,16,0.0
12 - 14,12,14,17,0.0
12 - 14,12,14,18,0.0
12 - 14,12,14,19,0.0
12 - 14,12,14,20,0.0
12 - 14,12,14,21,0.0
12 - 14,12,14,22,0.0
12 - 14,12,14,23,0.0
12 - 15,12,15,0,0.0
12 - 15,12,15,1,0.0
12 - 15,12,15,2,0.0
12 - 15,12,15,3,0.0
12 - 15,12,15,4,0.0
12 - 15,12,15,5,0.0
12 - 15,12,15,6,0.0
12 - 15,12,15,7,26.552328
12 - 15,12,15,8,55.1289
12 - 15,12,15,9,70.78137
12 - 15,12,15,10,103.21407
12 - 15,12,15,11,130.43857
12 - 15,12,15,12,91.23598
